Military.Department,FY,Account,Public.Law.Title,Amount,spending.type,Source_Data
Navy,2011,Base,RDT.E,17643e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,RDT.E,289e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2012,Base,RDT.E,17604e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,RDT.E,54e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2007,Base,Military.Construction,1894e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2007,Global War on Terror,Military.Construction,371e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2007,Other Supplemental,Military.Construction,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2008,Base,Military.Construction,29e8,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,Military.Construction,476e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2009,Base,Military.Construction,4367e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2009,Recovery Act,Military.Construction,28e7,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,Military.Construction,236e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2010,Base,Military.Construction,4324e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,Military.Construction,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2011,Base,Military.Construction,3791e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2012,Base,Military.Construction,2243e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,Military.Construction,19e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2007,Base,Family..Housing,637e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2007,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2007,Other Supplemental,Family..Housing,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2008,Base,Family..Housing,665e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,Family..Housing,12e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2009,Base,Family..Housing,756e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2009,Recovery Act,Family..Housing,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2010,Base,Family..Housing,515e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,Family..Housing,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2011,Base,Family..Housing,552e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2012,Base,Family..Housing,469e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2007,Base,Revolving.Funds...Other,1151e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2007,Global War on Terror,Revolving.Funds...Other,5e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2007,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2008,Base,Revolving.Funds...Other,1386e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,Revolving.Funds...Other,256e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2009,Base,Revolving.Funds...Other,1668e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2009,Recovery Act,Revolving.Funds...Other,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2010,Base,Revolving.Funds...Other,1668e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,Revolving.Funds...Other,204e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,Revolving.Funds...Other,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2011,Base,Revolving.Funds...Other,1475e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2012,Base,Revolving.Funds...Other,107e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Base,Military.Personnel,43885e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Military.Personnel,2298e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Military.Personnel,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2014,Base,Military.Personnel,446e8,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Military.Personnel,1393e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Military.Personnel,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2015,Base,Military.Personnel,45101e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Military.Personnel,717e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Military.Personnel,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2016,Base,Military.Personnel,45399e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Military.Personnel,438e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2017,Base,Military.Personnel,45744e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Military.Personnel,488e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Base,Military.Personnel,4569e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Military.Personnel,539e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Military.Personnel,0,uncategorized,"FY19 Green Book, tbl 2.1"
Navy,2019,Base,Military.Personnel,49674e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Military.Personnel,508e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Base,O.M,49152e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,O.M,8472e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,O.M,4e7,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2014,Base,O.M,43613e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,O.M,12262e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2014,Iron Dome,O.M,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2015,Base,O.M,45248e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,O.M,8991e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,O.M,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2016,Base,O.M,46315e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,O.M,8638e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2017,Base,O.M,4352e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,O.M,11868e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Base,O.M,45063e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,O.M,11834e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,O.M,674e6,uncategorized,"FY19 Green Book, tbl 2.1"
Navy,2019,Base,O.M,57464e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,O.M,5908e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Base,Procurement,39036e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Procurement,1097e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Procurement,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2014,Base,Procurement,4149e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Procurement,732e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Procurement,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2015,Base,Procurement,41152e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Procurement,654e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Procurement,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2016,Base,Procurement,4723e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Procurement,405e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2017,Base,Procurement,48293e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Procurement,1632e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Base,Procurement,48102e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Procurement,1571e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Procurement,0,uncategorized,"FY19 Green Book, tbl 2.1"
Navy,2019,Base,Procurement,57897e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Procurement,586e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Base,RDT.E,15126e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,RDT.E,48e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,RDT.E,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2014,Base,RDT.E,14994e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,RDT.E,34e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2014,Iron Dome,RDT.E,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2015,Base,RDT.E,15827e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,RDT.E,37e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,RDT.E,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2016,Base,RDT.E,17898e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,RDT.E,36e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2017,Base,RDT.E,17175e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,RDT.E,327e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Base,RDT.E,17092e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,RDT.E,327e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,RDT.E,6e7,uncategorized,"FY19 Green Book, tbl 2.1"
Navy,2019,Base,RDT.E,18482e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,RDT.E,168e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Base,Military.Construction,1572e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Military.Construction,143e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Military.Construction,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2014,Base,Military.Construction,1791e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Military.Construction,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2015,Base,Military.Construction,1249e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Military.Construction,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2016,Base,Military.Construction,1924e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2017,Base,Military.Construction,1531e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Military.Construction,131e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Base,Military.Construction,1518e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Military.Construction,131e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Military.Construction,0,uncategorized,"FY19 Green Book, tbl 2.1"
Navy,2019,Base,Military.Construction,2738e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Military.Construction,227e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Base,Family..Housing,424e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Family..Housing,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2014,Base,Family..Housing,453e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Family..Housing,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2015,Base,Family..Housing,37e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Family..Housing,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2016,Base,Family..Housing,362e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2017,Base,Family..Housing,395e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Base,Family..Housing,392e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Family..Housing,0,uncategorized,"FY19 Green Book, tbl 2.1"
Navy,2019,Base,Family..Housing,419e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Base,Revolving.Funds...Other,697e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Revolving.Funds...Other,24e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2014,Base,Revolving.Funds...Other,573e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Revolving.Funds...Other,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Navy,2015,Base,Revolving.Funds...Other,485e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Revolving.Funds...Other,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Navy,2016,Base,Revolving.Funds...Other,474e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2017,Base,Revolving.Funds...Other,511e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Base,Revolving.Funds...Other,0,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Revolving.Funds...Other,0,uncategorized,"FY19 Green Book, tbl 2.1"
Navy,2019,Base,Revolving.Funds...Other,0,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2001,Base,Military.Personnel,20816e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Military.Personnel,14e7,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2002,Base,Military.Personnel,24531e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Military.Personnel,206e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2003,Base,Military.Personnel,25317e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Military.Personnel,3363e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Base,Military.Personnel,26231e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Military.Personnel,345e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Military.Personnel,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2005,Base,Military.Personnel,28744e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Military.Personnel,16e8,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Military.Personnel,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Base,Military.Personnel,29548e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Military.Personnel,167e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Military.Personnel,18e7,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Military.Personnel,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2001,Base,O.M,28357e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,O.M,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,O.M,971e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2002,Base,O.M,34323e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,O.M,41e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2003,Base,O.M,34367e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,O.M,8887e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Base,O.M,32981e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,O.M,6102e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,O.M,169e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2005,Base,O.M,33925e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,O.M,5627e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,O.M,2e8,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Base,O.M,38035e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,O.M,8121e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,O.M,553e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,O.M,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2001,Base,Procurement,21019e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Procurement,1165e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Procurement,-13e7,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2002,Base,Procurement,22397e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Procurement,832e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2003,Base,Procurement,2888e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Procurement,25e8,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Base,Procurement,28836e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Procurement,3622e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Procurement,2e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2005,Base,Procurement,32244e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Procurement,287e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Procurement,3e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Base,Procurement,33603e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Procurement,2235e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Procurement,151e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Procurement,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2001,Base,RDT.E,1402e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,RDT.E,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,RDT.E,277e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2002,Base,RDT.E,14545e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,RDT.E,-26e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2003,Base,RDT.E,18513e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,RDT.E,312e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Base,RDT.E,20251e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,RDT.E,39e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,RDT.E,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2005,Base,RDT.E,20408e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,RDT.E,143e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,RDT.E,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Base,RDT.E,21813e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,RDT.E,395e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,RDT.E,12e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,RDT.E,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2001,Base,Military.Construction,1386e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Military.Construction,24e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2002,Base,Military.Construction,1759e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Military.Construction,47e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2003,Base,Military.Construction,1496e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Military.Construction,138e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Base,Military.Construction,1538e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Military.Construction,293e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Military.Construction,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2005,Base,Military.Construction,1358e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Military.Construction,141e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Military.Construction,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Base,Military.Construction,1964e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Military.Construction,28e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Military.Construction,191e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Military.Construction,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
