Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Navy,Military Construction,1999,Constant,943e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1999,Constant,1731e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1999,Constant,865e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1999,Constant,75e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1999,Current,24663e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1999,Current,27138e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1999,Current,20731e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1999,Current,8977e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1999,Current,64e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1999,Current,1215e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1999,Current,61e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1999,Current,53e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2000,Constant,41791e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2000,Constant,42502e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2000,Constant,32378e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2000,Constant,12732e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2000,Constant,1397e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2000,Constant,1656e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2000,Constant,1779e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2000,Constant,-46e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2000,Current,25749e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2000,Current,27759e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2000,Current,23141e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2000,Current,9044e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2000,Current,979e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2000,Current,1177e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2000,Current,1277e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2000,Current,-331e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2001,Constant,42225e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2001,Constant,42445e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2001,Constant,36257e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2001,Constant,13263e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2001,Constant,1968e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2001,Constant,1813e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2001,Constant,1584e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2001,Constant,-22e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2001,Current,26874e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2001,Current,29022e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2001,Current,263e8,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2001,Current,9579e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2001,Current,1418e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2001,Current,1312e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2001,Current,1158e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2001,Current,-161e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2002,Constant,44556e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2002,Constant,46764e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2002,Constant,33002e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2002,Constant,15517e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2002,Constant,1867e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2002,Constant,1676e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2002,Constant,2177e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2002,Constant,-238e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2002,Current,29964e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2002,Current,32621e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2002,Current,24369e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2002,Current,11387e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2002,Current,1376e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2002,Current,1228e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2002,Current,1608e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2002,Current,-176e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2003,Constant,5232e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2003,Constant,5995e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2003,Constant,36014e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2003,Constant,18243e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2003,Constant,2237e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2003,Constant,1608e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2003,Constant,2254e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2003,Constant,-28e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2003,Current,36186e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2003,Current,42643e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2003,Current,27191e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2003,Current,13667e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2003,Current,1692e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2003,Current,1194e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2003,Current,1693e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2003,Current,-209e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2004,Constant,51664e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2004,Constant,52554e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2004,Constant,38715e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2004,Constant,19408e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2004,Constant,1789e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2004,Constant,1297e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2004,Constant,1647e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2004,Constant,427e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2004,Current,36842e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2004,Current,38563e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2004,Current,29988e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2004,Current,14922e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2004,Current,1391e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2004,Current,985e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2004,Current,1269e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2004,Current,325e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2005,Constant,52509e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2005,Constant,50235e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2005,Constant,40538e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2005,Constant,21355e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2005,Constant,1717e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2005,Constant,901e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2005,Constant,2878e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2005,Constant,117e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2005,Current,38648e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2005,Current,39477e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2005,Current,32196e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2005,Current,169e8,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2005,Current,1369e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2005,Current,712e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2005,Current,2271e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2005,Current,92e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2006,Constant,52823e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2006,Constant,5407e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2006,Constant,4535e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2006,Constant,23317e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2006,Constant,2223e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2006,Constant,1013e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2006,Constant,1488e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2006,Constant,-206e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2006,Current,40189e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2006,Current,4413e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2006,Current,36837e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2006,Current,18973e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2006,Current,1808e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2006,Current,823e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2006,Current,1208e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2006,Current,-166e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2007,Constant,52257e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2007,Constant,55846e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2007,Constant,48437e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2007,Constant,2359e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2007,Constant,2738e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2007,Constant,767e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2007,Constant,444e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2007,Constant,-272e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2007,Current,40836e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2007,Current,46644e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2007,Current,40096e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2007,Current,19637e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2007,Current,2265e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2007,Current,637e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2007,Current,366e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2007,Current,-226e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2008,Constant,52808e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2008,Constant,58514e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2008,Constant,56367e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2008,Constant,21616e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2008,Constant,4019e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2008,Constant,801e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2008,Constant,2365e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2008,Constant,142e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2008,Current,42664e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2008,Current,5072e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2008,Current,47352e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2008,Current,18439e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2008,Current,3376e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2008,Current,676e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2008,Current,1997e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2008,Current,12e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2009,Constant,53765e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2009,Constant,60174e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2009,Constant,49267e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2009,Constant,22879e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2009,Constant,5717e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2009,Constant,883e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2009,Constant,2317e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2009,Constant,-344e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2009,Current,44849e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2009,Current,52138e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2009,Current,41976e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2009,Current,19803e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2009,Current,4883e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2009,Current,756e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2009,Current,1982e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2009,Current,-297e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2010,Constant,54548e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2010,Constant,6196e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2010,Constant,55355e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2010,Constant,22624e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2010,Constant,501e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2010,Constant,59e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2010,Constant,569e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2010,Constant,-11e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2010,Current,46715e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2010,Current,55157e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2010,Current,4793e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2010,Current,19938e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2010,Current,4324e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2010,Current,515e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2010,Current,505e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2010,Current,-96e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2011,Constant,54375e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2011,Constant,64005e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2011,Constant,53185e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2011,Constant,20002e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2011,Constant,4327e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2011,Constant,623e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2011,Constant,1673e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2011,Constant,69e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2011,Current,4736e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2011,Current,58542e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2011,Current,46785e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2011,Current,17931e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2011,Current,3791e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2011,Current,552e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2011,Current,1475e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2011,Current,61e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2012,Constant,53808e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2012,Constant,62485e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2012,Constant,5157e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2012,Constant,19427e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2012,Constant,274e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2012,Constant,521e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2012,Constant,1707e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2012,Constant,-224e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2012,Current,47714e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2012,Current,5823e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2012,Current,46037e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2012,Current,17658e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2012,Current,2433e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2012,Current,469e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2012,Current,1549e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2012,Current,-202e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
