source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.army.6.16,TOA,current,MILPERS,1962,4458000000
tbl.army.6.16,TOA,current,OM,1962,3875000000
tbl.army.6.16,TOA,current,Procurement,1962,2578000000
tbl.army.6.16,TOA,current,RDTE,1962,1374000000
tbl.army.6.16,TOA,current,MILCON,1962,181000000
tbl.army.6.16,TOA,current,family.housing,1962,0
tbl.army.6.16,TOA,current,revolving.and.management,1962,0
tbl.army.6.16,TOA,constant,MILPERS,1962,71742000000
tbl.army.6.16,TOA,constant,OM,1962,38287000000
tbl.army.6.16,TOA,constant,Procurement,1962,18530000000
tbl.army.6.16,TOA,constant,RDTE,1962,10562000000
tbl.army.6.16,TOA,constant,MILCON,1962,1431000000
tbl.army.6.16,TOA,constant,family.housing,1962,0
tbl.army.6.16,TOA,constant,revolving.and.management,1962,0
tbl.army.6.16,TOA,current,MILPERS,1963,4343000000
tbl.army.6.16,TOA,current,OM,1963,3537000000
tbl.army.6.16,TOA,current,Procurement,1963,2503000000
tbl.army.6.16,TOA,current,RDTE,1963,1260000000
tbl.army.6.16,TOA,current,MILCON,1963,183000000
tbl.army.6.16,TOA,current,family.housing,1963,0
tbl.army.6.16,TOA,current,revolving.and.management,1963,0
tbl.army.6.16,TOA,constant,MILPERS,1963,68852000000
tbl.army.6.16,TOA,constant,OM,1963,34929000000
tbl.army.6.16,TOA,constant,Procurement,1963,17943000000
tbl.army.6.16,TOA,constant,RDTE,1963,9683000000
tbl.army.6.16,TOA,constant,MILCON,1963,1436000000
tbl.army.6.16,TOA,constant,family.housing,1963,0
tbl.army.6.16,TOA,constant,revolving.and.management,1963,0
tbl.army.6.16,TOA,current,MILPERS,1964,4616000000
tbl.army.6.16,TOA,current,OM,1964,3554000000
tbl.army.6.16,TOA,current,Procurement,1964,2480000000
tbl.army.6.16,TOA,current,RDTE,1964,1408000000
tbl.army.6.16,TOA,current,MILCON,1964,217000000
tbl.army.6.16,TOA,current,family.housing,1964,0
tbl.army.6.16,TOA,current,revolving.and.management,1964,0
tbl.army.6.16,TOA,constant,MILPERS,1964,68272000000
tbl.army.6.16,TOA,constant,OM,1964,34009000000
tbl.army.6.16,TOA,constant,Procurement,1964,17623000000
tbl.army.6.16,TOA,constant,RDTE,1964,10613000000
tbl.army.6.16,TOA,constant,MILCON,1964,1661000000
tbl.army.6.16,TOA,constant,family.housing,1964,0
tbl.army.6.16,TOA,constant,revolving.and.management,1964,0
tbl.army.6.16,TOA,current,MILPERS,1965,4750000000
tbl.army.6.16,TOA,current,OM,1965,3737000000
tbl.army.6.16,TOA,current,Procurement,1965,1955000000
tbl.army.6.16,TOA,current,RDTE,1965,1409000000
tbl.army.6.16,TOA,current,MILCON,1965,368000000
tbl.army.6.16,TOA,current,family.housing,1965,0
tbl.army.6.16,TOA,current,revolving.and.management,1965,0
tbl.army.6.16,TOA,constant,MILPERS,1965,67860000000
tbl.army.6.16,TOA,constant,OM,1965,33854000000
tbl.army.6.16,TOA,constant,Procurement,1965,13742000000
tbl.army.6.16,TOA,constant,RDTE,1965,10356000000
tbl.army.6.16,TOA,constant,MILCON,1965,2593000000
tbl.army.6.16,TOA,constant,family.housing,1965,0
tbl.army.6.16,TOA,constant,revolving.and.management,1965,0
tbl.army.6.16,TOA,current,MILPERS,1966,5670000000
tbl.army.6.16,TOA,current,OM,1966,5098000000
tbl.army.6.16,TOA,current,Procurement,1966,5123000000
tbl.army.6.16,TOA,current,RDTE,1966,1507000000
tbl.army.6.16,TOA,current,MILCON,1966,1113000000
tbl.army.6.16,TOA,current,family.housing,1966,0
tbl.army.6.16,TOA,current,revolving.and.management,1966,0
tbl.army.6.16,TOA,constant,MILPERS,1966,73365000000
tbl.army.6.16,TOA,constant,OM,1966,42681000000
tbl.army.6.16,TOA,constant,Procurement,1966,34561000000
tbl.army.6.16,TOA,constant,RDTE,1966,10716000000
tbl.army.6.16,TOA,constant,MILCON,1966,7170000000
tbl.army.6.16,TOA,constant,family.housing,1966,0
tbl.army.6.16,TOA,constant,revolving.and.management,1966,0
tbl.army.6.16,TOA,current,MILPERS,1967,7353000000
tbl.army.6.16,TOA,current,OM,1967,7520000000
tbl.army.6.16,TOA,current,Procurement,1967,5411000000
tbl.army.6.16,TOA,current,RDTE,1967,1580000000
tbl.army.6.16,TOA,current,MILCON,1967,505000000
tbl.army.6.16,TOA,current,family.housing,1967,0
tbl.army.6.16,TOA,current,revolving.and.management,1967,0
tbl.army.6.16,TOA,constant,MILPERS,1967,89255000000
tbl.army.6.16,TOA,constant,OM,1967,57712000000
tbl.army.6.16,TOA,constant,Procurement,1967,35429000000
tbl.army.6.16,TOA,constant,RDTE,1967,10876000000
tbl.army.6.16,TOA,constant,MILCON,1967,3214000000
tbl.army.6.16,TOA,constant,family.housing,1967,0
tbl.army.6.16,TOA,constant,revolving.and.management,1967,0
tbl.army.6.16,TOA,current,MILPERS,1968,8391000000
tbl.army.6.16,TOA,current,OM,1968,8372000000
tbl.army.6.16,TOA,current,Procurement,1968,6182000000
tbl.army.6.16,TOA,current,RDTE,1968,1506000000
tbl.army.6.16,TOA,current,MILCON,1968,512000000
tbl.army.6.16,TOA,current,family.housing,1968,0
tbl.army.6.16,TOA,current,revolving.and.management,1968,0
tbl.army.6.16,TOA,constant,MILPERS,1968,96353000000
tbl.army.6.16,TOA,constant,OM,1968,62237000000
tbl.army.6.16,TOA,constant,Procurement,1968,39152000000
tbl.army.6.16,TOA,constant,RDTE,1968,10049000000
