source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1982,1637000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1982,-1687000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1982,518284000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1982,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1983,45523000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1983,15945000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1983,64917000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1983,53652000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1983,20554000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1983,3524000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1983,2126000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1983,-805000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1983,-396000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1983,205040000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1983,40490000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1983,170702000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1983,124669000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1983,47887000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1983,8357000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1983,4867000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1983,-1827000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1983,-899000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1983,547130000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1983,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1984,47655000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1984,16471000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1984,67371000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1984,61879000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1984,23117000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1984,3706000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1984,2413000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1984,-1069000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1984,-734000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1984,220806000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1984,40450000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1984,174392000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1984,135300000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1984,51823000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1984,8468000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1984,5363000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1984,-2338000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1984,-1606000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1984,565178000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1984,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1985,67842000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1985,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1985,72349000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1985,70381000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1985,27103000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1985,4260000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1985,2642000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1985,1334000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1985,-543000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1985,245370000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1985,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1985,182560000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1985,148830000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1985,58712000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1985,9372000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1985,5686000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1985,2820000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1985,-1148000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1985,603943000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1985,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1986,71511000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1986,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1986,75262000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1986,76517000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1986,32283000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1986,5067000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1986,2819000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1986,2877000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1986,-700000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1986,265636000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1986,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1986,186923000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1986,157398000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1986,68036000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1986,10797000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1986,5919000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1986,5918000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1986,-1439000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1986,633659000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1986,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1987,72020000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1987,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1987,76180000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1987,80744000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1987,33596000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1987,5853000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1987,2908000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1987,3522000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1987,-816000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1987,274007000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1987,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1987,183931000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1987,161726000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1987,68824000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1987,12046000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1987,5950000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1987,7055000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1987,-1633000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1987,635840000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1987,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1988,76337000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1988,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1988,84477000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1988,77166000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1988,34792000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1988,5874000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1988,3082000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1988,1021000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1988,-813000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1988,281935000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1988,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1988,195238000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1988,150057000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1988,68866000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1988,11672000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1988,6116000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1988,1986000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1988,-1581000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1988,632537000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1988,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1989,80676000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1989,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1989,87002000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1989,81620000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1989,37002000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1989,5275000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1989,3257000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1989,753000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1989,-704000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1989,294880000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1989,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1989,192664000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1989,152322000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1989,70193000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1989,10080000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1989,6202000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1989,1405000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1989,-1313000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1989,634764000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1989,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1990,75622000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1990,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1990,88341000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1990,80972000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1990,37458000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1990,5080000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1990,3501000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1990,-330000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1990,-888000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1990,289755000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1990,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1990,189339000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1990,145161000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1990,68310000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1990,9310000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1990,6389000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1990,-592000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1990,-1592000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1990,607400000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1990,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1991,83439000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1991,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1991,101770000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1991,82028000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1991,34589000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1991,3497000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1991,3296000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1991,-1813000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1991,-44417000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1991,262389000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1991,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1991,199664000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1991,140991000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1991,60577000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1991,6202000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1991,5738000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1991,-3116000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1991,-76345000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1991,531318000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1991,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1992,81171000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1992,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1992,92050000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1992,74881000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1992,34632000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1992,4262000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1992,3271000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1992,3112000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1992,-6416000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1992,286962000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1992,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1992,179148000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1992,124957000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1992,58883000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1992,7283000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1992,5554000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1992,5425000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1992,-10706000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1992,558015000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1992,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1993,75904000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1993,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1993,94125000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1993,69936000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1993,36968000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1993,4831000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1993,3255000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1993,-4745000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1993,-1686000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1993,278588000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1993,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1993,187825000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1993,113970000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1993,61789000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1993,8033000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1993,5401000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1993,-7493000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1993,-2748000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1993,534631000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1993,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1994,73137000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1994,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1994,87929000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1994,61758000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1994,34786000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1994,4979000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1994,3316000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1994,3570000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1994,-841000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1994,268635000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1994,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1994,174272000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1994,98670000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1994,56922000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1994,8116000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1994,5369000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1994,6019000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1994,-1344000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1994,504809000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1994,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1995,71851000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1995,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1995,91080000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1995,54984000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1995,34710000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1995,6826000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1995,3570000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1995,-706000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1995,-1707000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1995,260608000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1995,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1995,175701000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1995,86209000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1995,55638000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1995,10858000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1995,5683000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1995,-809000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1995,-2676000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1995,481662000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1995,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1996,66669000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1996,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1996,88761000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1996,48912000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1996,36561000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1996,6684000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1996,3829000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1996,2506000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1996,-664000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1996,253258000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1996,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1996,168147000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1996,75186000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1996,57325000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1996,10439000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1996,5958000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1996,4134000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1996,-1021000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1996,459099000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1996,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1997,69722000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1997,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1997,92465000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1997,47691000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1997,37026000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1997,6188000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1997,4004000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1997,2674000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1997,-1441000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1997,258330000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1997,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1997,168952000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1997,72012000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1997,56956000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1997,9486000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1997,6109000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1997,4293000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1997,-2176000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1997,455137000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1997,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1998,68976000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1998,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1998,93473000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1998,48214000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1998,37423000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1998,6046000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1998,3869000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1998,329000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1998,-2193000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1998,256136000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1998,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1998,166313000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1998,72295000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1998,56936000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1998,9196000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1998,5859000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1998,716000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1998,-3289000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1998,439859000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1998,0
