source.table,budget.type,deflator.type,military.dept,FY,amount
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2013,144277000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2013,103465000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2013,205515000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2013,188428000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2013,165864000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2013,123491000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2014,166044000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2014,163950000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2014,151108000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2014,114639000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2014,191971000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2014,188378000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2014,171870000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2014,134716000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2015,148017000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2015,161077000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2015,153170000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2015,108580000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2015,169286000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2015,182786000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2015,173312000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2015,125657000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2016,147459000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2016,171617000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2016,163183000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2016,113465000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2016,166762000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2016,193444000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2016,183565000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2016,128800000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2017,159347000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2017,174086000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2017,170120000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2017,122687000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2017,176588000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2017,192420000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2017,187714000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2017,136329000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2018,177856000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2018,194020000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2018,190593000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2018,131984000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2018,192863000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2018,209903000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2018,205658000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2018,143551000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2019,182871000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2019,202880000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2019,195903000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2019,130892000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2019,194444000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2019,214970000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2019,207005000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2019,139584000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2020,186300000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2020,213811000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2020,205895000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2020,132749000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2020,194175000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2020,222319000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2020,213702000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2020,138585000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2021,174206000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2021,207124000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2021,203740000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2021,128781000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2021,178124000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2021,211821000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2021,208339000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2021,131812000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2022,172611000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2022,211885000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2022,212493000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2022,130890000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2022,172611000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2022,211885000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2022,212493000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2022,130890000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1948,3396000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1948,3845000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1948,2735000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1948,175000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1948,70918000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1948,72560000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1948,49361000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1948,3244000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1949,3488000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1949,3952000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1949,3601000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1949,200000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1949,73848000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1949,71270000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1949,59990000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1949,3651000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1950,3916000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1950,4035000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1950,3519000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1950,204000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1950,72042000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1950,70333000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1950,58685000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1950,3903000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1951,7395000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1951,5528000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1951,6287000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1951,362000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1951,124362000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1951,92857000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1951,92876000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1951,4290000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1952,15561000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1952,10112000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1952,12650000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1952,393000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1952,215971000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1952,147600000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1952,170310000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1952,4678000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1953,16249000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1953,11616000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1953,15137000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1953,408000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1953,215747000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1953,163820000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1953,191780000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1953,4832000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1954,12828000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1954,11208000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1954,15588000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1954,432000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1954,180363000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1954,158900000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1954,197998000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1954,5448000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1955,8788000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1955,9694000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1955,16227000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1955,461000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1955,136232000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1955,136972000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1955,196605000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1955,5502000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1956,8588000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1956,9641000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1956,16613000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1956,553000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1956,124126000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1956,131067000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1956,193845000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1956,6089000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1957,8972000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1957,10318000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1957,18235000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1957,572000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1957,125098000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1957,133213000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1957,200622000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1957,6101000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1958,9131000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1958,11009000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1958,18411000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1958,644000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1958,120921000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1958,133920000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1958,197107000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1958,6742000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1959,9533000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1959,11835000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1959,19249000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1959,849000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1959,118458000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1959,138185000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1959,197308000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1959,8012000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1960,9453000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1960,11726000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1960,19289000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1960,1025000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1960,115957000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1960,136751000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1960,196519000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1960,9490000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1961,10145000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1961,12234000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1961,19804000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1961,1109000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1961,118748000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1961,137905000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1961,195823000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1961,10340000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1962,11248000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1962,13191000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1962,20790000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1962,1597000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1962,131675000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1962,147887000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1962,207313000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1962,14443000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1963,11476000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1963,13973000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1963,20610000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1963,1883000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1963,130242000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1963,155327000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1963,204148000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1963,17693000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1964,12011000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1964,14466000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1964,20456000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1964,2537000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1964,130360000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1964,153975000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1964,199199000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1964,22536000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1965,11552000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1965,13339000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1965,18146000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1965,2843000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1965,124163000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1965,140801000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1965,177888000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1965,24882000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1966,14732000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1966,15962000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1966,20065000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1966,3335000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1966,144020000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1966,154325000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1966,185821000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1966,28324000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1967,20958000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1967,19246000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1967,22912000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1967,4241000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1967,188076000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1967,174354000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1967,202155000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1967,34229000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1968,25222000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1968,22072000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1968,25734000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1968,4237000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1968,213272000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1968,188646000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1968,215547000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1968,33870000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1969,25033000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1969,22505000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1969,25892000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1969,4355000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1969,206173000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1969,186783000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1969,209705000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1969,33900000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1970,24749000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1970,22505000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1970,24867000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1970,4948000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1970,190818000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1970,174185000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1970,191900000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1970,35877000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1971,23077000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1971,22051000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1971,23778000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1971,5566000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1971,169661000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1971,159760000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1971,173806000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1971,37081000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1972,22596000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1972,22336000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1972,23999000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1972,6146000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1972,152578000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1972,150586000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1972,163169000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1972,38568000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1973,20185000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1973,22470000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1973,23627000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1973,6941000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1973,129459000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1973,142437000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1973,150813000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1973,41251000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1974,21395000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1974,23984000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1974,23928000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1974,8243000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1974,127663000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1974,139977000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1974,141772000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1974,44851000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1975,21920000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1975,27393000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1975,25042000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1975,10545000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1975,119626000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1975,144459000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1975,133548000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1975,50154000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1976,21398000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1976,28462000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1976,26446000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1976,11585000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1976,110596000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1976,139711000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1976,131217000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1976,50389000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1977,23919000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1977,30775000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1977,27915000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1977,12948000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1977,114523000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1977,140064000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1977,128373000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1977,52563000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1978,26019000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1978,33524000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1978,29217000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1978,14282000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1978,115485000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1978,141224000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1978,125194000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1978,54192000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1979,28770000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1979,37813000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1979,32277000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1979,16152000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1979,118901000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1979,147528000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1979,127999000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1979,56660000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1980,32601000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1980,42710000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1980,38976000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1980,18554000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1980,121971000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1980,147997000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1980,134064000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1980,58344000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1981,37620000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1981,50482000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1981,45157000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1981,22895000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1981,125730000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1981,155512000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1981,138593000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1981,64362000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1982,45281000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1982,59242000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1982,55676000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1982,24321000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1982,135565000000
