Military.Department,FY,Account,Public.Law.Title,Amount,account.categories,Source_Data
Air Force,2008,Base,Procurement,35136000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Procurement,8679000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Base,Procurement,35938000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Procurement,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Procurement,1658000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Procurement,6585000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Base,Procurement,35830000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Procurement,4556000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Procurement,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2011,Base,Procurement,36277000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Procurement,5512000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2012,Base,Procurement,36020000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Procurement,4472000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Base,Procurement,30341000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Procurement,2611000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Procurement,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2008,Base,RDT.E,26261000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,RDT.E,368000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Base,RDT.E,26305000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,RDT.E,75000000,other,"FY22 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,RDT.E,36000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,RDT.E,-127000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Base,RDT.E,27700000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,RDT.E,247000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,RDT.E,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2011,Base,RDT.E,26982000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,RDT.E,499000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2012,Base,RDT.E,26113000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,RDT.E,260000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Base,RDT.E,22766000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,RDT.E,3000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,RDT.E,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2008,Base,Military.Construction,2507000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Military.Construction,582000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Base,Military.Construction,2591000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Military.Construction,230000000,other,"FY22 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Military.Construction,282000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Base,Military.Construction,2317000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Military.Construction,881000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Military.Construction,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2011,Base,Military.Construction,1416000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Military.Construction,195000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2012,Base,Military.Construction,1468000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Military.Construction,-35000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Base,Military.Construction,482000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Military.Construction,-30000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Military.Construction,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2008,Base,Family..Housing,1001000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Base,Family..Housing,990000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Family..Housing,97000000,other,"FY22 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Base,Family..Housing,569000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Family..Housing,8000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2011,Base,Family..Housing,591000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2012,Base,Family..Housing,490000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Base,Family..Housing,520000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2008,Base,Revolving.Funds...Other,60000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Revolving.Funds...Other,548000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Base,Revolving.Funds...Other,61000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Revolving.Funds...Other,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Revolving.Funds...Other,15000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Base,Revolving.Funds...Other,64000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Revolving.Funds...Other,863000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Revolving.Funds...Other,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2011,Base,Revolving.Funds...Other,67000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Revolving.Funds...Other,17000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2012,Base,Revolving.Funds...Other,65000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Revolving.Funds...Other,12000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Base,Revolving.Funds...Other,45000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Revolving.Funds...Other,10000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Revolving.Funds...Other,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2014,Base,Military.Personnel,35103000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Military.Personnel,784000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Military.Personnel,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2015,Base,Military.Personnel,33617000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Military.Personnel,756000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2016,Base,Military.Personnel,34026000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Military.Personnel,778000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2017,Base,Military.Personnel,34570000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Military.Personnel,915000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Base,Military.Personnel,35554000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Military.Personnel,940000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Military.Personnel,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2019,Base,Military.Personnel,37413000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Military.Personnel,991000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2019,Disaster Relief/Border Security,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2014,Base,O.M,43196000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,O.M,12795000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,O.M,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2015,Base,O.M,44596000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,O.M,10531000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,O.M,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2016,Base,O.M,44442000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,O.M,11336000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2017,Base,O.M,45920000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,O.M,12859000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Base,O.M,50106000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,O.M,10983000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,O.M,45000000,other,"FY22 Green Book, tbl 2.1"
Air Force,2019,Base,O.M,51242000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,O.M,10137000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2019,Disaster Relief/Border Security,O.M,688000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2014,Base,Procurement,31259000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Procurement,3131000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Procurement,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2015,Base,Procurement,33914000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Procurement,4484000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Procurement,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2016,Base,Procurement,40939000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Procurement,4247000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2017,Base,Procurement,38102000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Procurement,7604000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Base,Procurement,45966000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Procurement,4851000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Procurement,300000000,other,"FY22 Green Book, tbl 2.1"
Air Force,2019,Base,Procurement,43177000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Procurement,6396000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2019,Disaster Relief/Border Security,Procurement,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2014,Base,RDT.E,23655000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,RDT.E,167000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,RDT.E,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2015,Base,RDT.E,23568000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,RDT.E,15000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,RDT.E,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2016,Base,RDT.E,24458000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,RDT.E,17000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2017,Base,RDT.E,27339000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,RDT.E,387000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Base,RDT.E,37499000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,RDT.E,130000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,RDT.E,256000000,other,"FY22 Green Book, tbl 2.1"
Air Force,2019,Base,RDT.E,40551000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,RDT.E,325000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2019,Disaster Relief/Border Security,RDT.E,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2014,Base,Military.Construction,1291000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Military.Construction,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2015,Base,Military.Construction,1045000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Military.Construction,133000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Military.Construction,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2016,Base,Military.Construction,1654000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2017,Base,Military.Construction,1989000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Military.Construction,203000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Base,Military.Construction,2097000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Military.Construction,546000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Military.Construction,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2019,Base,Military.Construction,1951000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Military.Construction,415000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2019,Disaster Relief/Border Security,Military.Construction,1000000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2014,Base,Family..Housing,465000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Family..Housing,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2015,Base,Family..Housing,328000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2016,Base,Family..Housing,492000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2017,Base,Family..Housing,336000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Base,Family..Housing,403000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Family..Housing,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2019,Base,Family..Housing,396000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2019,Disaster Relief/Border Security,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2014,Base,Revolving.Funds...Other,150000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Revolving.Funds...Other,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2015,Base,Revolving.Funds...Other,67000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Revolving.Funds...Other,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2016,Base,Revolving.Funds...Other,63000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Revolving.Funds...Other,3000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2017,Base,Revolving.Funds...Other,64000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Base,Revolving.Funds...Other,66000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Revolving.Funds...Other,0,other,"FY22 Green Book, tbl 2.1"
Air Force,2019,Base,Revolving.Funds...Other,78000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2019,Disaster Relief/Border Security,Revolving.Funds...Other,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2020,Base,Military.Personnel,39423000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2020,Overseas Contingency Ops,Military.Personnel,1030000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Coronavirus and Hurricane Relief,Military.Personnel,180000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2021,Base,Military.Personnel,41495000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2021,Overseas Contingency Ops,Military.Personnel,1100000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Base,Military.Personnel,43565000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2022,Direct War,Military.Personnel,21000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Enduring Cost,Military.Personnel,970000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Other Supplemental,Military.Personnel,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Base,O.M,53433000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2020,Overseas Contingency Ops,O.M,10588000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Coronavirus and Hurricane Relief,O.M,1085000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2021,Base,O.M,45861000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2021,Overseas Contingency Ops,O.M,18498000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Base,O.M,59601000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2022,Direct War,O.M,494000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Enduring Cost,O.M,7450000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Base,O.M,16685000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Global War on Terror,O.M,21769000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Other Supplemental,O.M,1568000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Base,O.M,20089000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Global War on Terror,O.M,15194000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Base,O.M,22348000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Global War on Terror,O.M,19065000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Base,Procurement,43276000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2020,Overseas Contingency Ops,Procurement,5351000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Coronavirus and Hurricane Relief,Procurement,315000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2021,Base,Procurement,46482000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2021,Overseas Contingency Ops,Procurement,2071000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Base,Procurement,46206000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2022,Direct War,Procurement,560000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Enduring Cost,Procurement,444000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Base,Procurement,2475000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Global War on Terror,Procurement,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Other Supplemental,Procurement,-79000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Base,Procurement,3456000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Global War on Terror,Procurement,63000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Base,Procurement,4107000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Global War on Terror,Procurement,484000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Base,RDT.E,45293000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2020,Overseas Contingency Ops,RDT.E,128000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Coronavirus and Hurricane Relief,RDT.E,60000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2021,Base,RDT.E,46644000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2021,Overseas Contingency Ops,RDT.E,5000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Base,RDT.E,50429000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2022,Direct War,RDT.E,22000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Enduring Cost,RDT.E,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Base,RDT.E,11421000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Global War on Terror,RDT.E,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Other Supplemental,RDT.E,77000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Base,RDT.E,15748000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Global War on Terror,RDT.E,34000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Base,RDT.E,17554000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Global War on Terror,RDT.E,486000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Base,Military.Construction,2404000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2020,Overseas Contingency Ops,Military.Construction,392000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Coronavirus and Hurricane Relief,Military.Construction,2605000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2021,Base,Military.Construction,1051000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2021,Overseas Contingency Ops,Military.Construction,264000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Base,Military.Construction,2321000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2022,Direct War,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Enduring Cost,Military.Construction,162000000,base.discretionary,"FY22 Green Book, tbl 2.1"
