Military.Department,FY,Account,Public.Law.Title,Amount,spending.type,Source_Data
Defense-Wide,2011,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Military.Personnel,0,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Base,O.M,4.171e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,O.M,9.252e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,O.M,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Base,O.M,4.3886e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,O.M,1.1888e+10,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Base,O.M,5.2126e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,O.M,4.15e+08,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,O.M,3.937e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,O.M,6.554e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Base,O.M,5.9352e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,O.M,1.0692e+10,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,O.M,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Base,O.M,6.1029e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,O.M,1.1219e+10,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Base,O.M,6.2971e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,O.M,1.0578e+10,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Procurement,2.771e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Procurement,2.741e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Procurement,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Procurement,-1.1616e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Procurement,1.8241e+10,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Procurement,-1.155e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Procurement,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Procurement,1.877e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Procurement,5.274e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Procurement,4.338e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Procurement,3.098e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Procurement,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Procurement,4.003e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Procurement,2.922e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Procurement,2.906e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Procurement,4.006e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Base,RDT.E,2.1314e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,RDT.E,6.52e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,RDT.E,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Base,RDT.E,2.13e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,RDT.E,7.53e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Base,RDT.E,2.1218e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,RDT.E,7.5e+07,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,RDT.E,3.3e+07,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,RDT.E,4.83e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Base,RDT.E,2.0395e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,RDT.E,3.91e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,RDT.E,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Base,RDT.E,2.1014e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,RDT.E,3.08e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Base,RDT.E,1.9462e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,RDT.E,1.94e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Military.Construction,-1.49e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Military.Construction,3.137e+09,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Military.Construction,4.081e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Military.Construction,1.307e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Military.Construction,4.534e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Military.Construction,1.45e+09,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Military.Construction,1.025e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Military.Construction,5.528e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Military.Construction,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Military.Construction,3.823e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Military.Construction,4.7e+07,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Military.Construction,3.548e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Family....Housing,2.35e+08,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Family....Housing,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Family....Housing,1.08e+08,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Family....Housing,1.15e+08,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Family....Housing,5.55e+08,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Family....Housing,4.91e+08,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Family....Housing,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Family....Housing,6.8e+07,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Family....Housing,5.4e+07,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Revolving.Funds...Other,4.56e+08,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Revolving.Funds...Other,1.116e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Revolving.Funds...Other,9.51e+08,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Revolving.Funds...Other,5.75e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Revolving.Funds...Other,1.324e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Revolving.Funds...Other,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Revolving.Funds...Other,4.04e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Revolving.Funds...Other,1.348e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Revolving.Funds...Other,4.69e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Revolving.Funds...Other,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Revolving.Funds...Other,8.07e+08,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Revolving.Funds...Other,4.68e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Revolving.Funds...Other,1.459e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Revolving.Funds...Other,3.69e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Military.Personnel,0,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Military.Personnel,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Military.Personnel,0,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Military.Personnel,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Military.Personnel,0,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Military.Personnel,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Military.Personnel,0,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Military.Personnel,0,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Base,O.M,5.9689e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,O.M,9.078e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,O.M,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Base,O.M,6.4794e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,O.M,7.839e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,O.M,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Base,O.M,6.5292e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,O.M,6.634e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,O.M,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Base,O.M,6.655e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,O.M,7.985e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Base,O.M,6.7764e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,O.M,7.551e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Procurement,4.558e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Procurement,1.273e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Procurement,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Procurement,4.279e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Procurement,1.129e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Procurement,2.25e+08,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Procurement,4.478e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Procurement,1.5e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Procurement,1.7e+07,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Procurement,5.322e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Procurement,1.174e+09,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Procurement,4.668e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Procurement,6.47e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Base,RDT.E,1.7382e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,RDT.E,1.12e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,RDT.E,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Base,RDT.E,1.7471e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,RDT.E,7.8e+07,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,RDT.E,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Base,RDT.E,1.7363e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,RDT.E,1.99e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,RDT.E,9.5e+07,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Base,RDT.E,1.8867e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,RDT.E,1.77e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Base,RDT.E,1.8488e+10,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,RDT.E,1.62e+08,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Military.Construction,3.242e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Military.Construction,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Military.Construction,3.631e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Military.Construction,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Military.Construction,2.166e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Military.Construction,5.1e+07,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Military.Construction,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Military.Construction,2.244e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Military.Construction,2.234e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Military.Construction,5e+06,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Family....Housing,4.1e+07,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Family....Housing,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Family....Housing,-4.2e+07,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Family....Housing,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Family....Housing,-1e+06,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Family....Housing,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Family....Housing,-4.6e+07,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Family....Housing,6.2e+07,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Family....Housing,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Revolving.Funds...Other,1.6e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Revolving.Funds...Other,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Revolving.Funds...Other,1.544e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Revolving.Funds...Other,0,Other Discretionary,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Revolving.Funds...Other,1.435e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Revolving.Funds...Other,0,Emergency Relief,"FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Revolving.Funds...Other,4.43e+08,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Revolving.Funds...Other,8.6e+07,OCO.GWOT,"FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Revolving.Funds...Other,1.251e+09,"Base, Discretionary","FY17 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Revolving.Funds...Other,9.4e+07,OCO.GWOT,"FY17 Green Book, tbl 2.1"
