Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes,source.file
Air.Force,Revolving and Management Funds,1976,Current,15e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1976,Current,-12e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1977,Constant,37912e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1977,Constant,38336e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1977,Constant,33976e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1977,Constant,12389e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1977,Constant,2418e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1977,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1977,Constant,196e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1977,Constant,-108e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1977,Current,7726e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1977,Current,9421e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1977,Current,10185e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1977,Current,3755e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1977,Current,856e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1977,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1977,Current,59e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1977,Current,-32e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1978,Constant,36807e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1978,Constant,36929e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1978,Constant,29948e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1978,Constant,1266e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1978,Constant,1225e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1978,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1978,Constant,891e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1978,Constant,-95e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1978,Current,7989e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1978,Current,9839e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1978,Current,9875e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1978,Current,4165e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1978,Current,47e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1978,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1978,Current,287e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1978,Current,-31e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1979,Constant,36472e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1979,Constant,37723e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1979,Constant,29268e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1979,Constant,12236e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1979,Constant,1302e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1979,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1979,Constant,559e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1979,Constant,-412e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1979,Current,8426e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1979,Current,10822e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1979,Current,10707e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1979,Current,4395e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1979,Current,541e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1979,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1979,Current,196e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1979,Current,-145e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1980,Constant,36145e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1980,Constant,39671e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1980,Constant,31461e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1980,Constant,12834e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1980,Constant,1426e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1980,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1980,Constant,114e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1980,Constant,-685e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1980,Current,8996e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1980,Current,1415e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1980,Current,12707e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1980,Current,5056e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1980,Current,633e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1980,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1980,Current,443e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1980,Current,-266e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1981,Constant,37481e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1981,Constant,42435e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1981,Constant,38359e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1981,Constant,16528e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1981,Constant,2251e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1981,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1981,Constant,138e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1981,Constant,-217e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1981,Current,10666e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1981,Current,16889e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1981,Current,16907e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1981,Current,7133e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1981,Current,1049e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1981,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1981,Current,593e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1981,Current,-93e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1982,Constant,37848e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1982,Constant,43767e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1982,Constant,50477e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1982,Constant,19417e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1982,Constant,3519e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1982,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1982,Constant,17e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1982,Constant,-754e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1982,Current,12285e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1982,Current,18486e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1982,Current,23747e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1982,Current,8872e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1982,Current,1701e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1982,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1982,Current,79e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1982,Current,-349e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1983,Constant,38649e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1983,Constant,46051e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1983,Constant,56772e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1983,Constant,22316e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1983,Constant,3431e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1983,Constant,1881e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1983,Constant,336e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1983,Constant,-171e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1983,Current,13118e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1983,Current,19645e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1983,Current,27982e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1983,Current,10621e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1983,Current,1715e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1983,Current,914e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1983,Current,162e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1983,Current,-82e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1984,Constant,38907e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1984,Constant,47842e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1984,Constant,70745e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1984,Constant,24849e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1984,Constant,3122e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1984,Constant,1616e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1984,Constant,2582e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1984,Constant,-269e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1984,Current,1382e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1984,Current,20369e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1984,Current,36092e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1984,Current,12258e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1984,Current,161e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1984,Current,805e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1984,Current,1289e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1984,Current,-134e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1985,Constant,4942e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1985,Constant,50462e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1985,Constant,79561e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1985,Constant,26498e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1985,Constant,3297e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1985,Constant,1728e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1985,Constant,1063e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1985,Constant,-477e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1985,Current,19313e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1985,Current,21846e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1985,Current,41838e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1985,Current,13485e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1985,Current,1752e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1985,Current,885e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1985,Current,549e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1985,Current,-246e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1986,Constant,48016e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1986,Constant,49507e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1986,Constant,704e8,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1986,Constant,25078e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1986,Constant,3205e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1986,Constant,1515e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1986,Constant,1419e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1986,Constant,-404e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1986,Current,19225e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1986,Current,21249e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1986,Current,38197e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1986,Current,13109e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1986,Current,1757e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1986,Current,793e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1986,Current,752e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1986,Current,-214e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1987,Constant,50387e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1987,Constant,49347e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1987,Constant,57044e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1987,Constant,276e8,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1987,Constant,2513e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1987,Constant,1488e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1987,Constant,37e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1987,Constant,-733e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1987,Current,21054e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1987,Current,21682e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1987,Current,31959e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1987,Current,14903e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1987,Current,1426e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1987,Current,798e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1987,Current,202e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1987,Current,-399e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1988,Constant,49683e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1988,Constant,50795e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1988,Constant,45992e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1988,Constant,25995e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1988,Constant,2402e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1988,Constant,1481e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1988,Constant,806e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1988,Constant,-606e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1988,Current,21613e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1988,Current,2304e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1988,Current,26701e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1988,Current,14617e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1988,Current,1414e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1988,Current,828e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1988,Current,452e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1988,Current,-34e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1989,Constant,48641e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1989,Constant,52721e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1989,Constant,51368e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1989,Constant,25104e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1989,Constant,2372e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1989,Constant,1582e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1989,Constant,32e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1989,Constant,-631e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1989,Current,21851e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1989,Current,24973e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1989,Current,30981e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1989,Current,14696e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1989,Current,1445e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
