budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,navy,6.17,current,Procurement,1985,31537000000
outlays,navy,6.17,current,RDT.E,1985,9024000000
outlays,navy,6.17,current,MILCON,1985,1589000000
outlays,navy,6.17,current,family.housing,1985,645000000
outlays,navy,6.17,current,revolving.and.management,1985,508000000
outlays,navy,6.17,constant,MILPERS,1985,63155000000
outlays,navy,6.17,constant,O.M.,1985,67902000000
outlays,navy,6.17,constant,Procurement,1985,64702000000
outlays,navy,6.17,constant,RDT.E,1985,18811000000
outlays,navy,6.17,constant,MILCON,1985,3299000000
outlays,navy,6.17,constant,family.housing,1985,1346000000
outlays,navy,6.17,constant,revolving.and.management,1985,1066000000
outlays,navy,6.17,current,MILPERS,1986,23590000000
outlays,navy,6.17,current,O.M.,1986,25634000000
outlays,navy,6.17,current,Procurement,1986,31609000000
outlays,navy,6.17,current,RDT.E,1986,9494000000
outlays,navy,6.17,current,MILCON,1986,1661000000
outlays,navy,6.17,current,family.housing,1986,628000000
outlays,navy,6.17,current,revolving.and.management,1986,643000000
outlays,navy,6.17,constant,MILPERS,1986,64380000000
outlays,navy,6.17,constant,O.M.,1986,63504000000
outlays,navy,6.17,constant,Procurement,1986,62894000000
outlays,navy,6.17,constant,RDT.E,1986,19242000000
outlays,navy,6.17,constant,MILCON,1986,3343000000
outlays,navy,6.17,constant,family.housing,1986,1274000000
outlays,navy,6.17,constant,revolving.and.management,1986,1312000000
outlays,navy,6.17,current,MILPERS,1987,24780000000
outlays,navy,6.17,current,O.M.,1987,26161000000
outlays,navy,6.17,current,Procurement,1987,32436000000
outlays,navy,6.17,current,RDT.E,1987,9281000000
outlays,navy,6.17,current,MILCON,1987,1425000000
outlays,navy,6.17,current,family.housing,1987,696000000
outlays,navy,6.17,current,revolving.and.management,1987,353000000
outlays,navy,6.17,constant,MILPERS,1987,65558000000
outlays,navy,6.17,constant,O.M.,1987,62712000000
outlays,navy,6.17,constant,Procurement,1987,62336000000
outlays,navy,6.17,constant,RDT.E,1987,18234000000
outlays,navy,6.17,constant,MILCON,1987,2774000000
outlays,navy,6.17,constant,family.housing,1987,1367000000
outlays,navy,6.17,constant,revolving.and.management,1987,702000000
outlays,navy,6.17,current,MILPERS,1988,25603000000
outlays,navy,6.17,current,O.M.,1988,27758000000
outlays,navy,6.17,current,Procurement,1988,36960000000
outlays,navy,6.17,current,RDT.E,1988,9462000000
outlays,navy,6.17,current,MILCON,1988,1483000000
outlays,navy,6.17,current,family.housing,1988,769000000
outlays,navy,6.17,current,revolving.and.management,1988,329000000
outlays,navy,6.17,constant,MILPERS,1988,65119000000
outlays,navy,6.17,constant,O.M.,1988,64021000000
outlays,navy,6.17,constant,Procurement,1988,68342000000
outlays,navy,6.17,constant,RDT.E,1988,17903000000
outlays,navy,6.17,constant,MILCON,1988,2790000000
outlays,navy,6.17,constant,family.housing,1988,1458000000
outlays,navy,6.17,constant,revolving.and.management,1988,635000000
outlays,navy,6.17,current,MILPERS,1989,26637000000
outlays,navy,6.17,current,O.M.,1989,28011000000
outlays,navy,6.17,current,Procurement,1989,31681000000
outlays,navy,6.17,current,RDT.E,1989,9264000000
outlays,navy,6.17,current,MILCON,1989,1616000000
outlays,navy,6.17,current,family.housing,1989,802000000
outlays,navy,6.17,current,revolving.and.management,1989,185000000
outlays,navy,6.17,constant,MILPERS,1989,65578000000
outlays,navy,6.17,constant,O.M.,1989,62156000000
outlays,navy,6.17,constant,Procurement,1989,56632000000
outlays,navy,6.17,constant,RDT.E,1989,16852000000
outlays,navy,6.17,constant,MILCON,1989,2938000000
outlays,navy,6.17,constant,family.housing,1989,1465000000
outlays,navy,6.17,constant,revolving.and.management,1989,342000000
outlays,navy,6.17,current,MILPERS,1990,26967000000
outlays,navy,6.17,current,O.M.,1990,27731000000
outlays,navy,6.17,current,Procurement,1990,33191000000
outlays,navy,6.17,current,RDT.E,1990,8710000000
outlays,navy,6.17,current,MILCON,1990,1211000000
outlays,navy,6.17,current,family.housing,1990,762000000
outlays,navy,6.17,current,revolving.and.management,1990,26000000
outlays,navy,6.17,constant,MILPERS,1990,65269000000
outlays,navy,6.17,constant,O.M.,1990,59795000000
outlays,navy,6.17,constant,Procurement,1990,57497000000
outlays,navy,6.17,constant,RDT.E,1990,15256000000
outlays,navy,6.17,constant,MILCON,1990,2161000000
outlays,navy,6.17,constant,family.housing,1990,1350000000
outlays,navy,6.17,constant,revolving.and.management,1990,45000000
outlays,navy,6.17,current,MILPERS,1991,28277000000
outlays,navy,6.17,current,O.M.,1991,32489000000
outlays,navy,6.17,current,Procurement,1991,30438000000
outlays,navy,6.17,current,RDT.E,1991,7967000000
outlays,navy,6.17,current,MILCON,1991,1222000000
outlays,navy,6.17,current,family.housing,1991,845000000
outlays,navy,6.17,current,revolving.and.management,1991,239000000
outlays,navy,6.17,constant,MILPERS,1991,65255000000
outlays,navy,6.17,constant,O.M.,1991,63901000000
outlays,navy,6.17,constant,Procurement,1991,51377000000
outlays,navy,6.17,constant,RDT.E,1991,13532000000
outlays,navy,6.17,constant,MILCON,1991,2128000000
outlays,navy,6.17,constant,family.housing,1991,1441000000
outlays,navy,6.17,constant,revolving.and.management,1991,407000000
outlays,navy,6.17,current,MILPERS,1992,28120000000
outlays,navy,6.17,current,O.M.,1992,26406000000
outlays,navy,6.17,current,Procurement,1992,24992000000
outlays,navy,6.17,current,RDT.E,1992,8576000000
outlays,navy,6.17,current,MILCON,1992,846000000
outlays,navy,6.17,current,family.housing,1992,988000000
outlays,navy,6.17,current,revolving.and.management,1992,0
outlays,navy,6.17,constant,MILPERS,1992,63204000000
outlays,navy,6.17,constant,O.M.,1992,52618000000
outlays,navy,6.17,constant,Procurement,1992,41292000000
outlays,navy,6.17,constant,RDT.E,1992,14217000000
outlays,navy,6.17,constant,MILCON,1992,1457000000
outlays,navy,6.17,constant,family.housing,1992,1648000000
outlays,navy,6.17,constant,revolving.and.management,1992,0
outlays,navy,6.17,current,MILPERS,1993,27250000000
outlays,navy,6.17,current,O.M.,1993,24161000000
outlays,navy,6.17,current,Procurement,1993,20891000000
outlays,navy,6.17,current,RDT.E,1993,8830000000
outlays,navy,6.17,current,MILCON,1993,355000000
outlays,navy,6.17,current,family.housing,1993,1045000000
outlays,navy,6.17,current,revolving.and.management,1993,2464000000
outlays,navy,6.17,constant,MILPERS,1993,58690000000
outlays,navy,6.17,constant,O.M.,1993,47307000000
outlays,navy,6.17,constant,Procurement,1993,33874000000
outlays,navy,6.17,constant,RDT.E,1993,14821000000
outlays,navy,6.17,constant,MILCON,1993,630000000
outlays,navy,6.17,constant,family.housing,1993,1707000000
outlays,navy,6.17,constant,revolving.and.management,1993,3991000000
outlays,navy,6.17,current,MILPERS,1994,26214000000
outlays,navy,6.17,current,O.M.,1994,23606000000
outlays,navy,6.17,current,Procurement,1994,15830000000
outlays,navy,6.17,current,RDT.E,1994,8170000000
outlays,navy,6.17,current,MILCON,1994,1477000000
outlays,navy,6.17,current,family.housing,1994,1143000000
outlays,navy,6.17,current,revolving.and.management,1994,1541000000
outlays,navy,6.17,constant,MILPERS,1994,55020000000
outlays,navy,6.17,constant,O.M.,1994,43616000000
outlays,navy,6.17,constant,Procurement,1994,25222000000
outlays,navy,6.17,constant,RDT.E,1994,13235000000
outlays,navy,6.17,constant,MILCON,1994,2403000000
outlays,navy,6.17,constant,family.housing,1994,1831000000
outlays,navy,6.17,constant,revolving.and.management,1994,2452000000
outlays,navy,6.17,current,MILPERS,1995,25253000000
outlays,navy,6.17,current,O.M.,1995,25221000000
outlays,navy,6.17,current,Procurement,1995,17203000000
outlays,navy,6.17,current,RDT.E,1995,8590000000
outlays,navy,6.17,current,MILCON,1995,415000000
outlays,navy,6.17,current,family.housing,1995,1204000000
outlays,navy,6.17,current,revolving.and.management,1995,699000000
outlays,navy,6.17,constant,MILPERS,1995,51735000000
outlays,navy,6.17,constant,O.M.,1995,45431000000
outlays,navy,6.17,constant,Procurement,1995,26998000000
outlays,navy,6.17,constant,RDT.E,1995,13633000000
outlays,navy,6.17,constant,MILCON,1995,701000000
outlays,navy,6.17,constant,family.housing,1995,1896000000
outlays,navy,6.17,constant,revolving.and.management,1995,1095000000
outlays,navy,6.17,current,MILPERS,1996,24612000000
outlays,navy,6.17,current,O.M.,1996,25135000000
outlays,navy,6.17,current,Procurement,1996,15683000000
outlays,navy,6.17,current,RDT.E,1996,8472000000
outlays,navy,6.17,current,MILCON,1996,3065000000
outlays,navy,6.17,current,family.housing,1996,1569000000
outlays,navy,6.17,current,revolving.and.management,1996,1024000000
outlays,navy,6.17,constant,MILPERS,1996,49369000000
outlays,navy,6.17,constant,O.M.,1996,44341000000
outlays,navy,6.17,constant,Procurement,1996,24297000000
outlays,navy,6.17,constant,RDT.E,1996,13205000000
outlays,navy,6.17,constant,MILCON,1996,4771000000
outlays,navy,6.17,constant,family.housing,1996,2430000000
outlays,navy,6.17,constant,revolving.and.management,1996,1580000000
outlays,navy,6.17,current,MILPERS,1997,24820000000
outlays,navy,6.17,current,O.M.,1997,24410000000
outlays,navy,6.17,current,Procurement,1997,17192000000
outlays,navy,6.17,current,RDT.E,1997,7882000000
outlays,navy,6.17,current,MILCON,1997,1964000000
outlays,navy,6.17,current,family.housing,1997,1511000000
outlays,navy,6.17,current,revolving.and.management,1997,1392000000
outlays,navy,6.17,constant,MILPERS,1997,48244000000
outlays,navy,6.17,constant,O.M.,1997,42179000000
outlays,navy,6.17,constant,Procurement,1997,26318000000
outlays,navy,6.17,constant,RDT.E,1997,12139000000
outlays,navy,6.17,constant,MILCON,1997,3049000000
outlays,navy,6.17,constant,family.housing,1997,2313000000
outlays,navy,6.17,constant,revolving.and.management,1997,2122000000
outlays,navy,6.17,current,MILPERS,1998,24494000000
outlays,navy,6.17,current,O.M.,1998,25891000000
outlays,navy,6.17,current,Procurement,1998,19508000000
outlays,navy,6.17,current,RDT.E,1998,7888000000
outlays,navy,6.17,current,MILCON,1998,1705000000
outlays,navy,6.17,current,family.housing,1998,1378000000
outlays,navy,6.17,current,revolving.and.management,1998,1094000000
outlays,navy,6.17,constant,MILPERS,1998,45492000000
outlays,navy,6.17,constant,O.M.,1998,43258000000
outlays,navy,6.17,constant,Procurement,1998,29531000000
outlays,navy,6.17,constant,RDT.E,1998,12008000000
outlays,navy,6.17,constant,MILCON,1998,2618000000
outlays,navy,6.17,constant,family.housing,1998,2091000000
outlays,navy,6.17,constant,revolving.and.management,1998,1649000000
outlays,navy,6.17,current,MILPERS,1999,24712000000
outlays,navy,6.17,current,O.M.,1999,27030000000
outlays,navy,6.17,current,Procurement,1999,20646000000
outlays,navy,6.17,current,RDT.E,1999,8942000000
outlays,navy,6.17,current,MILCON,1999,1192000000
outlays,navy,6.17,current,family.housing,1999,1195000000
outlays,navy,6.17,current,revolving.and.management,1999,682000000
outlays,navy,6.17,constant,MILPERS,1999,44494000000
outlays,navy,6.17,constant,O.M.,1999,44943000000
outlays,navy,6.17,constant,Procurement,1999,30789000000
outlays,navy,6.17,constant,RDT.E,1999,13514000000
outlays,navy,6.17,constant,MILCON,1999,1812000000
outlays,navy,6.17,constant,family.housing,1999,1789000000
outlays,navy,6.17,constant,revolving.and.management,1999,1015000000
outlays,navy,6.17,current,MILPERS,2000,25609000000
outlays,navy,6.17,current,O.M.,2000,27356000000
outlays,navy,6.17,current,Procurement,2000,23526000000
outlays,navy,6.17,current,RDT.E,2000,9065000000
outlays,navy,6.17,current,MILCON,2000,1019000000
outlays,navy,6.17,current,family.housing,2000,1220000000
outlays,navy,6.17,current,revolving.and.management,2000,713000000
outlays,navy,6.17,constant,MILPERS,2000,44020000000
outlays,navy,6.17,constant,O.M.,2000,44495000000
outlays,navy,6.17,constant,Procurement,2000,34551000000
outlays,navy,6.17,constant,RDT.E,2000,13412000000
outlays,navy,6.17,constant,MILCON,2000,1530000000
outlays,navy,6.17,constant,family.housing,2000,1804000000
outlays,navy,6.17,constant,revolving.and.management,2000,1046000000
outlays,navy,6.17,current,MILPERS,2001,26966000000
outlays,navy,6.17,current,O.M.,2001,29596000000
outlays,navy,6.17,current,Procurement,2001,26607000000
outlays,navy,6.17,current,RDT.E,2001,9596000000
outlays,navy,6.17,current,MILCON,2001,1400000000
outlays,navy,6.17,current,family.housing,2001,1309000000
outlays,navy,6.17,current,revolving.and.management,2001,642000000
outlays,navy,6.17,constant,MILPERS,2001,44816000000
outlays,navy,6.17,constant,O.M.,2001,45831000000
outlays,navy,6.17,constant,Procurement,2001,38496000000
outlays,navy,6.17,constant,RDT.E,2001,13969000000
outlays,navy,6.17,constant,MILCON,2001,2042000000
outlays,navy,6.17,constant,family.housing,2001,1900000000
outlays,navy,6.17,constant,revolving.and.management,2001,926000000
outlays,navy,6.17,current,MILPERS,2002,30012000000
outlays,navy,6.17,current,O.M.,2002,32478000000
outlays,navy,6.17,current,Procurement,2002,24517000000
outlays,navy,6.17,current,RDT.E,2002,11379000000
outlays,navy,6.17,current,MILCON,2002,1438000000
outlays,navy,6.17,current,family.housing,2002,1165000000
outlays,navy,6.17,current,revolving.and.management,2002,789000000
outlays,navy,6.17,constant,MILPERS,2002,47202000000
outlays,navy,6.17,constant,O.M.,2002,49387000000
outlays,navy,6.17,constant,Procurement,2002,34842000000
outlays,navy,6.17,constant,RDT.E,2002,16296000000
outlays,navy,6.17,constant,MILCON,2002,2049000000
outlays,navy,6.17,constant,family.housing,2002,1672000000
outlays,navy,6.17,constant,revolving.and.management,2002,1122000000
outlays,navy,6.17,current,MILPERS,2003,36183000000
outlays,navy,6.17,current,O.M.,2003,42624000000
outlays,navy,6.17,current,Procurement,2003,27451000000
outlays,navy,6.17,current,RDT.E,2003,13700000000
outlays,navy,6.17,current,MILCON,2003,1876000000
outlays,navy,6.17,current,family.housing,2003,1161000000
outlays,navy,6.17,current,revolving.and.management,2003,892000000
outlays,navy,6.17,constant,MILPERS,2003,55264000000
outlays,navy,6.17,constant,O.M.,2003,63458000000
outlays,navy,6.17,constant,Procurement,2003,38153000000
outlays,navy,6.17,constant,RDT.E,2003,19204000000
outlays,navy,6.17,constant,MILCON,2003,2606000000
outlays,navy,6.17,constant,family.housing,2003,1645000000
outlays,navy,6.17,constant,revolving.and.management,2003,1243000000
outlays,navy,6.17,current,MILPERS,2004,36734000000
outlays,navy,6.17,current,O.M.,2004,36641000000
outlays,navy,6.17,current,Procurement,2004,29896000000
outlays,navy,6.17,current,RDT.E,2004,14773000000
outlays,navy,6.17,current,MILCON,2004,1423000000
outlays,navy,6.17,current,family.housing,2004,1014000000
outlays,navy,6.17,current,revolving.and.management,2004,1127000000
outlays,navy,6.17,constant,MILPERS,2004,54441000000
outlays,navy,6.17,constant,O.M.,2004,53021000000
outlays,navy,6.17,constant,Procurement,2004,40503000000
outlays,navy,6.17,constant,RDT.E,2004,20158000000
outlays,navy,6.17,constant,MILCON,2004,1923000000
outlays,navy,6.17,constant,family.housing,2004,1402000000
outlays,navy,6.17,constant,revolving.and.management,2004,1533000000
outlays,navy,6.17,current,MILPERS,2005,38811000000
outlays,navy,6.17,current,O.M.,2005,41695000000
outlays,navy,6.17,current,Procurement,2005,32492000000
outlays,navy,6.17,current,RDT.E,2005,17077000000
outlays,navy,6.17,current,MILCON,2005,1365000000
outlays,navy,6.17,current,family.housing,2005,718000000
outlays,navy,6.17,current,revolving.and.management,2005,1402000000
outlays,navy,6.17,constant,MILPERS,2005,55691000000
outlays,navy,6.17,constant,O.M.,2005,56038000000
outlays,navy,6.17,constant,Procurement,2005,42935000000
outlays,navy,6.17,constant,RDT.E,2005,22637000000
outlays,navy,6.17,constant,MILCON,2005,1800000000
outlays,navy,6.17,constant,family.housing,2005,953000000
outlays,navy,6.17,constant,revolving.and.management,2005,1859000000
outlays,navy,6.17,current,MILPERS,2006,40260000000
outlays,navy,6.17,current,O.M.,2006,44312000000
outlays,navy,6.17,current,Procurement,2006,36869000000
outlays,navy,6.17,current,RDT.E,2006,18970000000
outlays,navy,6.17,current,MILCON,2006,1892000000
outlays,navy,6.17,current,family.housing,2006,873000000
outlays,navy,6.17,current,revolving.and.management,2006,1420000000
outlays,navy,6.17,constant,MILPERS,2006,55884000000
outlays,navy,6.17,constant,O.M.,2006,57459000000
outlays,navy,6.17,constant,Procurement,2006,47640000000
outlays,navy,6.17,constant,RDT.E,2006,24475000000
outlays,navy,6.17,constant,MILCON,2006,2446000000
outlays,navy,6.17,constant,family.housing,2006,1128000000
outlays,navy,6.17,constant,revolving.and.management,2006,1836000000
outlays,navy,6.17,current,MILPERS,2007,40842000000
outlays,navy,6.17,current,O.M.,2007,46640000000
outlays,navy,6.17,current,Procurement,2007,40204000000
outlays,navy,6.17,current,RDT.E,2007,19724000000
outlays,navy,6.17,current,MILCON,2007,2298000000
outlays,navy,6.17,current,family.housing,2007,635000000
outlays,navy,6.17,current,revolving.and.management,2007,491000000
outlays,navy,6.17,constant,MILPERS,2007,55212000000
outlays,navy,6.17,constant,O.M.,2007,59011000000
outlays,navy,6.17,constant,Procurement,2007,50974000000
outlays,navy,6.17,constant,RDT.E,2007,24885000000
outlays,navy,6.17,constant,MILCON,2007,2920000000
outlays,navy,6.17,constant,family.housing,2007,802000000
outlays,navy,6.17,constant,revolving.and.management,2007,621000000
outlays,navy,6.17,current,MILPERS,2008,42745000000
outlays,navy,6.17,current,O.M.,2008,50824000000
outlays,navy,6.17,current,Procurement,2008,47131000000
outlays,navy,6.17,current,RDT.E,2008,18487000000
outlays,navy,6.17,current,MILCON,2008,3409000000
outlays,navy,6.17,current,family.housing,2008,687000000
outlays,navy,6.17,current,revolving.and.management,2008,1610000000
outlays,navy,6.17,constant,MILPERS,2008,55890000000
outlays,navy,6.17,constant,O.M.,2008,61890000000
outlays,navy,6.17,constant,Procurement,2008,58874000000
outlays,navy,6.17,constant,RDT.E,2008,22801000000
outlays,navy,6.17,constant,MILCON,2008,4265000000
outlays,navy,6.17,constant,family.housing,2008,855000000
outlays,navy,6.17,constant,revolving.and.management,2008,2003000000
outlays,navy,6.17,current,MILPERS,2009,44956000000
outlays,navy,6.17,current,O.M.,2009,52075000000
outlays,navy,6.17,current,Procurement,2009,42309000000
outlays,navy,6.17,current,RDT.E,2009,19809000000
outlays,navy,6.17,current,MILCON,2009,4843000000
outlays,navy,6.17,current,family.housing,2009,769000000
outlays,navy,6.17,current,revolving.and.management,2009,2005000000
outlays,navy,6.17,constant,MILPERS,2009,56932000000
outlays,navy,6.17,constant,O.M.,2009,63571000000
outlays,navy,6.17,constant,Procurement,2009,52111000000
outlays,navy,6.17,constant,RDT.E,2009,24076000000
outlays,navy,6.17,constant,MILCON,2009,5955000000
outlays,navy,6.17,constant,family.housing,2009,943000000
outlays,navy,6.17,constant,revolving.and.management,2009,2462000000
outlays,navy,6.17,current,MILPERS,2010,46869000000
outlays,navy,6.17,current,O.M.,2010,55179000000
outlays,navy,6.17,current,Procurement,2010,48220000000
outlays,navy,6.17,current,RDT.E,2010,19948000000
outlays,navy,6.17,current,MILCON,2010,4496000000
outlays,navy,6.17,current,family.housing,2010,525000000
outlays,navy,6.17,current,revolving.and.management,2010,1888000000
outlays,navy,6.17,constant,MILPERS,2010,57812000000
outlays,navy,6.17,constant,O.M.,2010,65491000000
outlays,navy,6.17,constant,Procurement,2010,58443000000
outlays,navy,6.17,constant,RDT.E,2010,23804000000
outlays,navy,6.17,constant,MILCON,2010,5471000000
outlays,navy,6.17,constant,family.housing,2010,632000000
outlays,navy,6.17,constant,revolving.and.management,2010,2280000000
outlays,navy,6.17,current,MILPERS,2011,47463000000
outlays,navy,6.17,current,O.M.,2011,58776000000
outlays,navy,6.17,current,Procurement,2011,47011000000
outlays,navy,6.17,current,RDT.E,2011,17866000000
outlays,navy,6.17,current,MILCON,2011,3894000000
outlays,navy,6.17,current,family.housing,2011,568000000
outlays,navy,6.17,current,revolving.and.management,2011,1237000000
outlays,navy,6.17,constant,MILPERS,2011,57563000000
outlays,navy,6.17,constant,O.M.,2011,67892000000
outlays,navy,6.17,constant,Procurement,2011,56076000000
outlays,navy,6.17,constant,RDT.E,2011,20967000000
outlays,navy,6.17,constant,MILCON,2011,4669000000
outlays,navy,6.17,constant,family.housing,2011,674000000
outlays,navy,6.17,constant,revolving.and.management,2011,1473000000
outlays,navy,6.17,current,MILPERS,2012,47554000000
outlays,navy,6.17,current,O.M.,2012,58401000000
outlays,navy,6.17,current,Procurement,2012,46455000000
outlays,navy,6.17,current,RDT.E,2012,17723000000
outlays,navy,6.17,current,MILCON,2012,2615000000
outlays,navy,6.17,current,family.housing,2012,490000000
outlays,navy,6.17,current,revolving.and.management,2012,1472000000
outlays,navy,6.17,constant,MILPERS,2012,56665000000
outlays,navy,6.17,constant,O.M.,2012,66294000000
outlays,navy,6.17,constant,Procurement,2012,54593000000
outlays,navy,6.17,constant,RDT.E,2012,20526000000
outlays,navy,6.17,constant,MILCON,2012,3089000000
outlays,navy,6.17,constant,family.housing,2012,572000000
outlays,navy,6.17,constant,revolving.and.management,2012,1726000000
outlays,navy,6.17,current,MILPERS,2013,45867000000
outlays,navy,6.17,current,O.M.,2013,55608000000
outlays,navy,6.17,current,Procurement,2013,43028000000
outlays,navy,6.17,current,RDT.E,2013,15553000000
outlays,navy,6.17,current,MILCON,2013,1901000000
outlays,navy,6.17,current,family.housing,2013,473000000
outlays,navy,6.17,current,revolving.and.management,2013,707000000
outlays,navy,6.17,constant,MILPERS,2013,53675000000
outlays,navy,6.17,constant,O.M.,2013,62513000000
outlays,navy,6.17,constant,Procurement,2013,49859000000
outlays,navy,6.17,constant,RDT.E,2013,17857000000
outlays,navy,6.17,constant,MILCON,2013,2213000000
outlays,navy,6.17,constant,family.housing,2013,545000000
outlays,navy,6.17,constant,revolving.and.management,2013,817000000
outlays,navy,6.17,current,MILPERS,2014,45759000000
outlays,navy,6.17,current,O.M.,2014,58263000000
outlays,navy,6.17,current,Procurement,2014,42408000000
outlays,navy,6.17,current,RDT.E,2014,14946000000
outlays,navy,6.17,current,MILCON,2014,1830000000
outlays,navy,6.17,current,family.housing,2014,430000000
outlays,navy,6.17,current,revolving.and.management,2014,761000000
outlays,navy,6.17,constant,MILPERS,2014,52827000000
outlays,navy,6.17,constant,O.M.,2014,64985000000
outlays,navy,6.17,constant,Procurement,2014,48442000000
outlays,navy,6.17,constant,RDT.E,2014,16967000000
outlays,navy,6.17,constant,MILCON,2014,2097000000
outlays,navy,6.17,constant,family.housing,2014,488000000
outlays,navy,6.17,constant,revolving.and.management,2014,867000000
outlays,navy,6.17,current,MILPERS,2015,45614000000
outlays,navy,6.17,current,O.M.,2015,54172000000
outlays,navy,6.17,current,Procurement,2015,42426000000
outlays,navy,6.17,current,RDT.E,2015,16067000000
outlays,navy,6.17,current,MILCON,2015,1364000000
outlays,navy,6.17,current,family.housing,2015,361000000
outlays,navy,6.17,current,revolving.and.management,2015,508000000
outlays,navy,6.17,constant,MILPERS,2015,52067000000
outlays,navy,6.17,constant,O.M.,2015,59746000000
outlays,navy,6.17,constant,Procurement,2015,47699000000
outlays,navy,6.17,constant,RDT.E,2015,18018000000
outlays,navy,6.17,constant,MILCON,2015,1535000000
outlays,navy,6.17,constant,family.housing,2015,404000000
outlays,navy,6.17,constant,revolving.and.management,2015,570000000
outlays,navy,6.17,current,MILPERS,2016,45878000000
outlays,navy,6.17,current,O.M.,2016,55286000000
outlays,navy,6.17,current,Procurement,2016,47990000000
outlays,navy,6.17,current,RDT.E,2016,18333000000
outlays,navy,6.17,current,MILCON,2016,1934000000
outlays,navy,6.17,current,family.housing,2016,366000000
outlays,navy,6.17,current,revolving.and.management,2016,538000000
outlays,navy,6.17,constant,MILPERS,2016,51661000000
outlays,navy,6.17,constant,O.M.,2016,61705000000
outlays,navy,6.17,constant,Procurement,2016,52975000000
outlays,navy,6.17,constant,RDT.E,2016,20250000000
outlays,navy,6.17,constant,MILCON,2016,2135000000
outlays,navy,6.17,constant,family.housing,2016,404000000
outlays,navy,6.17,constant,revolving.and.management,2016,593000000
outlays,navy,6.17,current,MILPERS,2017,46156000000
outlays,navy,6.17,current,O.M.,2017,56839000000
outlays,navy,6.17,current,Procurement,2017,50539000000
outlays,navy,6.17,current,RDT.E,2017,17852000000
outlays,navy,6.17,current,MILCON,2017,1690000000
outlays,navy,6.17,current,family.housing,2017,401000000
outlays,navy,6.17,current,revolving.and.management,2017,581000000
outlays,navy,6.17,constant,MILPERS,2017,50990000000
outlays,navy,6.17,constant,O.M.,2017,62069000000
outlays,navy,6.17,constant,Procurement,2017,54696000000
outlays,navy,6.17,constant,RDT.E,2017,19337000000
outlays,navy,6.17,constant,MILCON,2017,1829000000
outlays,navy,6.17,constant,family.housing,2017,434000000
outlays,navy,6.17,constant,revolving.and.management,2017,629000000
outlays,navy,6.17,current,MILPERS,2018,47700000000
outlays,navy,6.17,current,O.M.,2018,62502000000
outlays,navy,6.17,current,Procurement,2018,58865000000
outlays,navy,6.17,current,RDT.E,2018,18465000000
outlays,navy,6.17,current,MILCON,2018,2304000000
outlays,navy,6.17,current,family.housing,2018,425000000
outlays,navy,6.17,current,revolving.and.management,2018,226000000
outlays,navy,6.17,constant,MILPERS,2018,51553000000
outlays,navy,6.17,constant,O.M.,2018,66599000000
outlays,navy,6.17,constant,Procurement,2018,62461000000
outlays,navy,6.17,constant,RDT.E,2018,19609000000
outlays,navy,6.17,constant,MILCON,2018,2445000000
outlays,navy,6.17,constant,family.housing,2018,451000000
outlays,navy,6.17,constant,revolving.and.management,2018,240000000
outlays,navy,6.17,current,MILPERS,2019,49512000000
outlays,navy,6.17,current,O.M.,2019,64120000000
outlays,navy,6.17,current,Procurement,2019,61374000000
outlays,navy,6.17,current,RDT.E,2019,18738000000
outlays,navy,6.17,current,MILCON,2019,3412000000
outlays,navy,6.17,current,family.housing,2019,417000000
outlays,navy,6.17,current,revolving.and.management,2019,204000000
outlays,navy,6.17,constant,MILPERS,2019,52271000000
outlays,navy,6.17,constant,O.M.,2019,66486000000
outlays,navy,6.17,constant,Procurement,2019,63854000000
outlays,navy,6.17,constant,RDT.E,2019,19520000000
outlays,navy,6.17,constant,MILCON,2019,3550000000
outlays,navy,6.17,constant,family.housing,2019,434000000
outlays,navy,6.17,constant,revolving.and.management,2019,213000000
outlays,navy,6.17,current,MILPERS,2020,51858000000
outlays,navy,6.17,current,O.M.,2020,68003000000
outlays,navy,6.17,current,Procurement,2020,62352000000
outlays,navy,6.17,current,RDT.E,2020,20450000000
outlays,navy,6.17,current,MILCON,2020,6704000000
outlays,navy,6.17,current,family.housing,2020,425000000
outlays,navy,6.17,current,revolving.and.management,2020,234000000
outlays,navy,6.17,constant,MILPERS,2020,53281000000
outlays,navy,6.17,constant,O.M.,2020,69053000000
outlays,navy,6.17,constant,Procurement,2020,63599000000
outlays,navy,6.17,constant,RDT.E,2020,20832000000
outlays,navy,6.17,constant,MILCON,2020,6838000000
outlays,navy,6.17,constant,family.housing,2020,433000000
outlays,navy,6.17,constant,revolving.and.management,2020,238000000
outlays,navy,6.17,current,MILPERS,2021,55175000000
outlays,navy,6.17,current,O.M.,2021,70602000000
outlays,navy,6.17,current,Procurement,2021,57177000000
outlays,navy,6.17,current,RDT.E,2021,21487000000
outlays,navy,6.17,current,MILCON,2021,2242000000
outlays,navy,6.17,current,family.housing,2021,389000000
outlays,navy,6.17,current,revolving.and.management,2021,0
outlays,navy,6.17,constant,MILPERS,2021,55175000000
outlays,navy,6.17,constant,O.M.,2021,70602000000
outlays,navy,6.17,constant,Procurement,2021,57177000000
outlays,navy,6.17,constant,RDT.E,2021,21487000000
outlays,navy,6.17,constant,MILCON,2021,2242000000
outlays,navy,6.17,constant,family.housing,2021,389000000
outlays,navy,6.17,constant,revolving.and.management,2021,0
