source.table,budget.type,deflator.type,military.dept,FY,amount
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2017,0
tbl.6.10.BA.by.Public.Law,BA,constant,army,2017,174045000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2017,190015000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2017,185790000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2017,134414000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2017,0
tbl.6.10.BA.by.Public.Law,BA,current,army,2018,177856000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2018,194020000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2018,190593000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2018,131984000000
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2018,0
tbl.6.10.BA.by.Public.Law,BA,constant,army,2018,190101000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2018,207102000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2018,203350000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2018,141504000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2018,0
tbl.6.10.BA.by.Public.Law,BA,current,army,2019,182871000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2019,202880000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2019,195903000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2019,130892000000
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2019,0
tbl.6.10.BA.by.Public.Law,BA,constant,army,2019,191213000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2019,211635000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2019,204127000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2019,137346000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2019,0
tbl.6.10.BA.by.Public.Law,BA,current,army,2020,178397000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2020,209076000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2020,205164000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2020,128894000000
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2020,0
tbl.6.10.BA.by.Public.Law,BA,constant,army,2020,182303000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2020,213307000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2020,209126000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2020,131912000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2020,0
tbl.6.10.BA.by.Public.Law,BA,current,army,2021,177898000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2021,207144000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2021,206944000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2021,124177000000
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2021,0
tbl.6.10.BA.by.Public.Law,BA,constant,army,2021,177898000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2021,207144000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2021,206944000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2021,124177000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2021,0
tbl.6.10.BA.by.Public.Law,BA,current,army,2022,164093000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2022,208125000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2022,211247000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2022,129044000000
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2022,20000000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2022,160572000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2022,203856000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2022,206994000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2022,126065000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2022,19608000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2023,167717000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2023,215033000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2023,214260000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2023,130988000000
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2023,20000000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2023,160540000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2023,206146000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2023,205524000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2023,124933000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2023,19223000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2024,173324000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2024,220333000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2024,220000000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2024,139701000000
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2024,10000000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2024,162315000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2024,206791000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2024,206660000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2024,130179000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2024,9423000000
tbl.6.10.BA.by.Public.Law,BA,current,army,2025,177631000000
tbl.6.10.BA.by.Public.Law,BA,current,navy,2025,226621000000
tbl.6.10.BA.by.Public.Law,BA,current,air.force,2025,224169000000
tbl.6.10.BA.by.Public.Law,BA,current,defense.wide,2025,140956000000
tbl.6.10.BA.by.Public.Law,BA,current,OCO.place.holder,2025,10000000000
tbl.6.10.BA.by.Public.Law,BA,constant,army,2025,162746000000
tbl.6.10.BA.by.Public.Law,BA,constant,navy,2025,208244000000
tbl.6.10.BA.by.Public.Law,BA,constant,air.force,2025,206231000000
tbl.6.10.BA.by.Public.Law,BA,constant,defense.wide,2025,128269000000
tbl.6.10.BA.by.Public.Law,BA,constant,OCO.place.holder,2025,9238000000
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1948,3396000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1948,3845000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1948,2735000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1948,175000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1948,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1948,69305000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1948,71178000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1948,48608000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1948,3218000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1948,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1949,3488000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1949,3952000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1949,3601000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1949,200000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1949,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1949,72115000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1949,69912000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1949,59049000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1949,3621000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1949,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1950,3916000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1950,4035000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1950,3519000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1950,204000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1950,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1950,70420000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1950,69014000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1950,57775000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1950,3870000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1950,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1951,7395000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1951,5528000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1951,6287000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1951,362000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1951,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1951,121587000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1951,91506000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1951,92078000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1951,4254000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1951,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1952,15561000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1952,10112000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1952,12650000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1952,393000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1952,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1952,211882000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1952,145461000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1952,168459000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1952,4637000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1952,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1953,16249000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1953,11616000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1953,15137000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1953,408000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1953,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1953,211712000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1953,161175000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1953,189224000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1953,4790000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1953,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1954,12828000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1954,11208000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1954,15588000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1954,432000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1954,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1954,176814000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1954,156414000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1954,195509000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1954,5402000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1954,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1955,8788000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1955,9694000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1955,16227000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1955,461000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1955,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1955,133269000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1955,134753000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1955,194126000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1955,5456000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1955,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1956,8588000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1956,9641000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1956,16613000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1956,553000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1956,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1956,121543000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1956,128943000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1956,191464000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1956,6038000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1956,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1957,8972000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1957,10318000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1957,18235000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1957,572000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1957,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1957,122530000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1957,131104000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1957,198214000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1957,6050000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1957,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1958,9131000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1958,11009000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1958,18411000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1958,644000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1958,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1958,118476000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1958,131825000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1958,194789000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1958,6685000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1958,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1959,9533000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1959,11835000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1959,19249000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1959,849000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1959,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1959,116127000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1959,136094000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1959,195001000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1959,7946000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1959,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1960,9453000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1960,11726000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1960,19289000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1960,1025000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1960,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1960,113655000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1960,134678000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1960,194160000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1960,9412000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1960,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1961,10145000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1961,12234000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1961,19804000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1961,1109000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1961,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1961,116420000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1961,135848000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1961,193502000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1961,10255000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1961,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1962,11248000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1962,13191000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1962,20790000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1962,1597000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1962,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1962,129095000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1962,145702000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1962,204862000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1962,14314000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1962,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1963,11476000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1963,13973000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1963,20610000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1963,1883000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1963,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1963,127728000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1963,153076000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1963,201745000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1963,17510000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1963,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1964,12011000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1964,14466000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1964,20456000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1964,2537000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1964,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1964,127845000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1964,151762000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1964,196823000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1964,22307000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1964,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1965,11552000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1965,13339000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1965,18146000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1965,2843000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1965,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1965,121680000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1965,138663000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1965,175700000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1965,24627000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1965,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1966,14732000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1966,15962000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1966,20065000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1966,3335000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1966,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1966,141356000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1966,152019000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1966,183624000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1966,28020000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1966,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1967,20958000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1967,19246000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1967,22912000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1967,4241000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1967,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1967,184755000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1967,171845000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1967,199932000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1967,33862000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1967,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1968,25222000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1968,22072000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1968,25734000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1968,4237000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1968,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1968,209664000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1968,185964000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1968,213358000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1968,33503000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1968,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1969,25033000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1969,22505000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1969,25892000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1969,4355000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1969,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1969,202559000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1969,184068000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1969,207676000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1969,33532000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1969,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1970,24749000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1970,22505000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1970,24867000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1970,4948000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1970,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1970,187401000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1970,171631000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1970,190003000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1970,35493000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1970,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1971,23077000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1971,22051000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1971,23778000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1971,5566000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1971,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1971,166529000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1971,157399000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1971,171880000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1971,36695000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1971,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1972,22596000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1972,22336000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1972,23999000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1972,6146000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1972,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1972,149870000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1972,148620000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1972,161356000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1972,38173000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1972,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1973,20185000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1973,22470000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1973,23627000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1973,6941000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1973,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1973,127087000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1973,140522000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1973,149103000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1973,40826000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1973,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1974,21395000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1974,23984000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1974,23928000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1974,8243000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1974,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1974,125363000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1974,138120000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1974,140155000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1974,44396000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1974,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1975,21920000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1975,27393000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1975,25042000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1975,10545000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1975,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1975,117477000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1975,142761000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1975,132296000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1975,49656000000
