Military.Department,FY,Account,Public.Law.Title,Amount,spending.type,Source_Data
Navy,2006,Avian Flu Relief,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2007,Base,Revolving.Funds...Other,1151000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2007,Global War on Terror,Revolving.Funds...Other,5000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2007,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2008,Base,Military.Personnel,39702000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,Military.Personnel,2962000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Base,Military.Personnel,41498000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2009,Recovery Act,Military.Personnel,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,Military.Personnel,130000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,Military.Personnel,3221000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Base,Military.Personnel,44183000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,Military.Personnel,2532000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2011,Base,Military.Personnel,45198000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,Military.Personnel,2162000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2012,Base,Military.Personnel,45740000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,Military.Personnel,1974000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Base,Military.Personnel,43885000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Military.Personnel,2298000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2008,Base,O.M,39907000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,O.M,10813000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Base,O.M,42529000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2009,Recovery Act,O.M,866000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,O.M,6323000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,O.M,2420000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Base,O.M,41674000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,O.M,13265000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,O.M,218000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2011,Base,O.M,45165000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,O.M,13377000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2012,Base,O.M,47064000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,O.M,11167000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Base,O.M,49152000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,O.M,8472000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,O.M,40000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2008,Base,Procurement,39033000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,Procurement,8320000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Base,Procurement,38719000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2009,Recovery Act,Procurement,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,Procurement,529000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,Procurement,2728000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Base,Procurement,43197000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,Procurement,4733000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,Procurement,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2011,Base,Procurement,42155000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,Procurement,4630000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2012,Base,Procurement,43728000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,Procurement,2309000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Base,Procurement,39036000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Procurement,1097000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Procurement,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2008,Base,RDT.E,18101000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,RDT.E,337000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Base,RDT.E,19707000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2009,Recovery Act,RDT.E,75000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,RDT.E,102000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,RDT.E,-80000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Base,RDT.E,19745000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,RDT.E,193000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,RDT.E,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2011,Base,RDT.E,17643000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,RDT.E,289000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2012,Base,RDT.E,17604000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,RDT.E,54000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Base,RDT.E,15126000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,RDT.E,48000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,RDT.E,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2008,Base,Military.Construction,2900000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,Military.Construction,476000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Base,Military.Construction,4367000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2009,Recovery Act,Military.Construction,280000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,Military.Construction,236000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Base,Military.Construction,4324000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,Military.Construction,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2011,Base,Military.Construction,3791000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2012,Base,Military.Construction,2243000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,Military.Construction,190000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Base,Military.Construction,1572000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Military.Construction,143000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Military.Construction,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2008,Base,Family..Housing,665000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,Family..Housing,12000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Base,Family..Housing,756000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2009,Recovery Act,Family..Housing,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Base,Family..Housing,515000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2011,Base,Family..Housing,552000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2012,Base,Family..Housing,469000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Base,Family..Housing,424000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2008,Base,Revolving.Funds...Other,1386000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2008,Global War on Terror,Revolving.Funds...Other,256000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Base,Revolving.Funds...Other,1668000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2009,Recovery Act,Revolving.Funds...Other,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2009,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2009,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Base,Revolving.Funds...Other,1668000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2010,Overseas Contingency Ops,Revolving.Funds...Other,204000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2010,Haiti Earthquake,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2011,Base,Revolving.Funds...Other,1475000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2011,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2012,Base,Revolving.Funds...Other,1070000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2012,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Base,Revolving.Funds...Other,697000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2013,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2013,Hurricane Sandy,Revolving.Funds...Other,24000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2014,Base,Military.Personnel,44600000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Military.Personnel,1393000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Military.Personnel,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2015,Base,Military.Personnel,45101000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Military.Personnel,717000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2016,Base,Military.Personnel,45399000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Military.Personnel,438000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2017,Base,Military.Personnel,45744000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Military.Personnel,488000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Base,Military.Personnel,47204000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Military.Personnel,493000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Military.Personnel,0,uncategorized,"FY21 Green Book, tbl 2.1"
Navy,2019,Base,Military.Personnel,49145000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Military.Personnel,508000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2019,Disaster Relief/Border Security,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2014,Base,O.M,43613000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,O.M,12262000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2014,Iron Dome,O.M,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2015,Base,O.M,45248000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,O.M,8991000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,O.M,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2016,Base,O.M,46315000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,O.M,8638000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2017,Base,O.M,43520000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,O.M,11868000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Base,O.M,53787000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,O.M,7964000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,O.M,962000000,uncategorized,"FY21 Green Book, tbl 2.1"
Navy,2019,Base,O.M,56668000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,O.M,6956000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2019,Disaster Relief/Border Security,O.M,394000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2014,Base,Procurement,41490000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Procurement,732000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Procurement,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2015,Base,Procurement,41152000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Procurement,654000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Procurement,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2016,Base,Procurement,47230000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Procurement,405000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2017,Base,Procurement,48293000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Procurement,1632000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Base,Procurement,57703000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Procurement,855000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Procurement,18000000,uncategorized,"FY21 Green Book, tbl 2.1"
Navy,2019,Base,Procurement,60100000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Procurement,770000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2019,Disaster Relief/Border Security,Procurement,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2014,Base,RDT.E,14994000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,RDT.E,34000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2014,Iron Dome,RDT.E,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2015,Base,RDT.E,15827000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,RDT.E,37000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,RDT.E,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2016,Base,RDT.E,17898000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,RDT.E,36000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2017,Base,RDT.E,17175000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,RDT.E,327000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Base,RDT.E,18129000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,RDT.E,168000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,RDT.E,60000000,uncategorized,"FY21 Green Book, tbl 2.1"
Navy,2019,Base,RDT.E,18465000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,RDT.E,168000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2019,Disaster Relief/Border Security,RDT.E,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2014,Base,Military.Construction,1791000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Military.Construction,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2015,Base,Military.Construction,1249000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Military.Construction,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2016,Base,Military.Construction,1924000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2017,Base,Military.Construction,1531000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Military.Construction,131000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Base,Military.Construction,2048000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Military.Construction,33000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Military.Construction,202000000,uncategorized,"FY21 Green Book, tbl 2.1"
Navy,2019,Base,Military.Construction,2621000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Military.Construction,227000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2019,Disaster Relief/Border Security,Military.Construction,600000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2014,Base,Family..Housing,453000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Family..Housing,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2015,Base,Family..Housing,370000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2016,Base,Family..Housing,362000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2017,Base,Family..Housing,395000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Base,Family..Housing,412000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Family..Housing,0,uncategorized,"FY21 Green Book, tbl 2.1"
Navy,2019,Base,Family..Housing,417000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2019,Disaster Relief/Border Security,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2014,Base,Revolving.Funds...Other,573000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2014,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2014,Iron Dome,Revolving.Funds...Other,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2015,Base,Revolving.Funds...Other,485000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2015,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2015,Ebola Relief,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2016,Base,Revolving.Funds...Other,474000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2016,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2017,Base,Revolving.Funds...Other,511000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2017,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Base,Revolving.Funds...Other,201000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2018,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2018,Missile Defeat,Revolving.Funds...Other,9000000,uncategorized,"FY21 Green Book, tbl 2.1"
Navy,2019,Base,Revolving.Funds...Other,216000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2019,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2019,Disaster Relief/Border Security,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2020,Base,Military.Personnel,51382000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2020,Overseas Contingency Ops,Military.Personnel,476000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2020,Hurricanes Michael/Florence,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2021,Base,Military.Personnel,54649000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2021,Overseas Contingency Ops,Military.Personnel,526000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Base,Military.Personnel,20816000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Military.Personnel,140000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2002,Base,Military.Personnel,24531000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Military.Personnel,206000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2003,Base,Military.Personnel,25317000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Military.Personnel,3363000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Base,Military.Personnel,26231000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Military.Personnel,3450000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Military.Personnel,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2020,Base,O.M,57267000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2020,Overseas Contingency Ops,O.M,9914000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2020,Hurricanes Michael/Florence,O.M,821000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2021,Base,O.M,58769000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2021,Overseas Contingency Ops,O.M,11833000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Base,O.M,28357000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,O.M,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,O.M,971000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2002,Base,O.M,34323000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,O.M,41000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2003,Base,O.M,34367000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,O.M,8887000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Base,O.M,32981000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,O.M,6102000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,O.M,169000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2020,Base,Procurement,60639000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2020,Overseas Contingency Ops,Procurement,772000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2020,Hurricanes Michael/Florence,Procurement,148000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2021,Base,Procurement,56651000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
