source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2014,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2014,296916000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2014,114485000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2014,72043000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2014,9599000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2014,1599000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2014,12759000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2014,-2126000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2014,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2015,145859000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2015,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2015,246572000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2015,102110000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2015,63869000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2015,5652000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2015,1140000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2015,7478000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2015,-1837000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2015,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2015,166389000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2015,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2015,276303000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2015,114679000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2015,71590000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2015,6356000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2015,1269000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2015,8354000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2015,-2048000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2015,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2016,145446000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2016,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2016,245150000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2016,118895000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2016,69543000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2016,6927000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2016,1253000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2016,9305000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2016,-794000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2016,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2016,163687000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2016,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2016,274021000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2016,131220000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2016,76773000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2016,7648000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2016,1385000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2016,10259000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2016,-875000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2016,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2017,146147000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2017,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2017,258707000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2017,124337000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2017,74129000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2017,6894000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2017,1335000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2017,15134000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2017,-444000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2017,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2017,161396000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2017,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2017,283207000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2017,134578000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2017,80267000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2017,7462000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2017,1445000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2017,16390000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2017,-482000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2017,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2018,150854000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2018,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2018,274091000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2018,147488000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2018,91957000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2018,10391000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2018,1425000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2018,19828000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2018,-1580000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2018,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2018,162957000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2018,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2018,293140000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2018,156484000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2018,97588000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2018,11027000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2018,1512000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2018,21025000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2018,-1675000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2018,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2019,157293000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2019,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2019,283129000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2019,146800000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2019,95534000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2019,11332000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2019,1604000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2019,18615000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2019,-1761000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2019,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2019,165959000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2019,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2019,295196000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2019,152731000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2019,99441000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2019,11790000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2019,1669000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2019,19367000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2019,-1832000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2019,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2020,163253000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2020,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2020,290594000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2020,144006000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2020,104725000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2020,16723000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2020,1501000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2020,1818000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2020,-1089000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2020,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2020,167676000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2020,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2020,295989000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2020,146886000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2020,106766000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2020,17057000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2020,1530000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2020,1854000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2020,-1111000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2020,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2021,174104000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2021,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2021,290289000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2021,137173000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2021,106708000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2021,6812000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2021,1351000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2021,1369000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2021,-1645000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2021,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2021,174104000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2021,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2021,290289000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2021,137173000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2021,106708000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2021,6812000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2021,1351000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2021,1369000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2021,-1645000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2021,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2022,177834000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2022,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2022,280686000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2022,137746000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2022,104839000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2022,10036000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2022,1497000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2022,1347000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2022,-1475000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2022,20000000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2022,173454000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2022,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2022,274995000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2022,135046000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2022,102809000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2022,9839000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2022,1468000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2022,1321000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2022,-1446000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2022,19608000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2023,183202000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2023,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2023,283685000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2023,149108000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2023,101821000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2023,8623000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2023,1556000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2023,1358000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2023,-1356000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2023,20000000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2023,174396000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2023,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2023,271762000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2023,143318000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2023,97880000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2023,8288000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2023,1496000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2023,1306000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2023,-1303000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2023,19223000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2024,188636000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2024,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2024,297759000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2024,157060000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2024,100254000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2024,8379000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2024,1649000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2024,1381000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2024,-1759000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2024,10000000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2024,175256000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2024,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2024,279122000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2024,148001000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2024,94472000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2024,7896000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2024,1554000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2024,1301000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2024,-1657000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2024,9423000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,military.personnel,2025,193780000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,retired.pay.Defense,2025,0
tbl.6.08_BA.by.Public.Law.Title,BA,current,OM,2025,303187000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,procurement,2025,161930000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,RDTE,2025,99961000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,MILCON,2025,9233000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,family.housing,2025,1655000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,revolving.and.management.funds,2025,1410000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,trust.receipts.and.other,2025,-1778000000
tbl.6.08_BA.by.Public.Law.Title,BA,current,OCO.placeholder,2025,10000000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,military.personnel,2025,175707000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,retired.pay.Defense,2025,0
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OM,2025,278130000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,procurement,2025,149598000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,RDTE,2025,92336000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,MILCON,2025,8530000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,family.housing,2025,1529000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,revolving.and.management.funds,2025,1302000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,trust.receipts.and.other,2025,-1642000000
tbl.6.08_BA.by.Public.Law.Title,BA,constant,OCO.placeholder,2025,9238000000
