Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Army,NA,1972,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Constant,-231000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,8951000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,7169000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,3107000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,1800000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,599000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1972,Current,-43000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,61919000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,41890000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,12792000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,9249000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,2085000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Constant,-226000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,8748000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,7353000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,2674000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,1825000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,492000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1973,Current,-44000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,58901000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,38488000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,11024000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,8829000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,2414000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Constant,-222000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,8837000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,7398000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,2480000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,1939000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,654000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1974,Current,-46000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,57279000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,35677000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,9003000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,7475000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,2550000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Constant,-199000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,9233000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,7353000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,2260000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,1741000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,760000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1975,Current,-48000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,56153000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,36742000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,10884000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,7434000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,2906000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,78000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Constant,-338000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,9607000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,8271000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,2972000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,1958000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,903000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,20000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1976,Current,-87000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,55639000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,37868000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,15359000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,8178000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,2288000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,360000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Constant,-186000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,10043000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,9205000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,4378000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,2281000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,713000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,100000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1977,Current,-52000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,54492000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,37144000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,16609000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,7968000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,1903000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,336000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Constant,-544000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,10482000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,9790000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,5187000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,2408000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,628000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,100000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1978,Current,-162000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,54340000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,38508000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,17424000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,7905000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,2281000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,542000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Constant,-700000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,11057000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,10813000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,6070000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,2641000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,812000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,176000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1979,Current,-227000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,54915000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,39237000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,16913000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,7864000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,2212000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,568000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Constant,-844000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,12074000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,12291000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,6436000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,2846000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,832000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,204000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1980,Current,-303000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,56413000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,41829000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,25528000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,8012000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,2439000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,644000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Constant,-781000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,14194000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,14488000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,10522000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,3128000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,975000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,256000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1981,Current,-310000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,57256000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,46173000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,32134000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,8826000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,2658000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,683000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Constant,-453000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,16618000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,16820000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,14025000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,3610000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,1083000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,292000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1982,Current,-194000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,57401000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,46712000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,35186000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,9133000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,2503000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,2354000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,870000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Constant,-234000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,17526000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,17743000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,16035000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,3875000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,1026000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,1040000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,386000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1983,Current,-104000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,58235000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,48982000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,37001000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,9562000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,3019000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,2720000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,843000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Constant,-577000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,18633000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,19258000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,17424000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,4202000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,1306000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,1235000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,389000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1984,Current,-266000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,74126000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,50898000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,39996000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,9688000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,3847000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,2832000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,1083000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Constant,-326000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,26417000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,20645000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,19401000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,4357000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,1761000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,1328000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,516000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1985,Current,-155000000,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Army,NA,1986,Constant,0,tbl.6-19,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
